tract_geoid,pct_poverty,pct_unemployment,median_rent,pct_vacant_housing,median_income,green_space_pct,walkability_index,duplicate_group_id
01073000700,59.9,29.9,505.0,27.7,15833.0,18.3,1.0,
01073000800,26.7,21.1,510.0,19.2,23810.0,39.1,1.0,
01073001100,24.4,18.5,584.0,21.0,34130.0,22.9,1.0,
01073001200,27.4,25.1,682.0,27.1,24688.0,28.8,4.4,
01073001400,26.6,7.4,857.0,31.9,26169.0,34.5,4.2,
01073001500,38.7,26.1,563.0,22.3,20920.0,37.1,1.9,
01073001600,50.6,27.5,643.0,28.7,22129.0,14.2,1.0,
01073001902,37.9,15.2,779.0,30.5,21350.0,33.3,2.4,
01073002000,38.6,9.7,665.0,28.3,23942.0,22.0,1.0,
01073002100,28.5,12.8,733.0,24.8,28370.0,29.1,1.0,
01073002200,34.0,17.6,726.0,20.6,29113.0,39.6,1.0,
01073002303,58.0,31.1,493.0,17.9,12766.0,0.0,1.0,
01073002305,16.1,3.0,889.0,12.2,65893.0,18.8,7.5,
01073002306,10.2,5.8,825.0,6.9,58509.0,19.1,4.2,
01073002400,47.8,29.5,658.0,21.8,25703.0,0.0,1.0,
01073002700,35.3,10.1,821.0,19.5,21689.0,17.9,1.0,
01073002900,49.1,35.1,433.0,29.0,12480.0,30.9,1.0,
01073003001,12.3,17.9,593.0,21.3,34796.0,34.9,6.7,
01073003002,57.7,25.7,426.0,24.1,16197.0,18.9,1.0,
01073003100,41.5,18.2,863.0,33.7,23966.0,39.5,2.1,
01073003200,53.5,34.9,645.0,23.5,17034.0,36.8,1.0,
01073003300,43.6,12.8,737.0,20.1,19355.0,22.2,1.0,
01073003400,47.3,30.9,791.0,23.0,21926.0,40.3,1.0,
01073003500,35.6,23.7,921.0,12.5,28009.0,28.5,1.0,
01073003600,15.8,11.9,729.0,22.8,40317.0,25.4,9.9,
01073003700,24.3,12.8,673.0,17.8,26587.0,24.5,1.0,
01073003802,26.3,26.6,949.0,14.9,32488.0,11.1,7.1,
01073003803,35.5,14.7,745.0,30.3,24795.0,14.8,1.0,
01073003900,47.0,29.7,631.0,24.0,23013.0,16.5,1.0,
01073004000,36.6,23.3,558.0,21.0,16602.0,38.0,1.0,
01073004200,30.1,13.6,541.0,22.4,19432.0,54.0,1.0,
01073004500,64.0,18.4,536.0,17.6,14611.0,0.0,1.0,
01073004701,16.2,5.4,754.0,11.4,45065.0,42.4,7.8,
01073004702,14.2,4.7,720.0,13.9,69788.0,23.3,13.3,
01073004800,9.6,3.7,692.0,14.3,43281.0,46.8,5.3,
01073004901,17.8,6.2,653.0,19.1,34891.0,34.3,1.4,
01073004902,31.6,9.3,697.0,16.3,31636.0,3.6,4.8,
01073005000,23.8,5.1,744.0,29.8,35293.0,46.1,5.2,
01073005101,58.1,34.0,484.0,41.2,14602.0,7.5,1.0,
01073005103,30.4,6.3,746.0,11.7,29125.0,22.3,2.9,
01073005104,36.7,7.3,784.0,18.1,28950.0,11.7,3.8,
01073005200,33.5,32.2,666.0,17.6,25250.0,19.1,1.0,
01073005302,10.0,10.6,1200.0,12.4,44196.0,46.0,4.6,
01073005500,49.9,25.9,603.0,23.5,21667.0,17.4,2.7,
01073005600,22.2,8.9,1095.0,13.1,48897.0,38.5,6.0,
01073005701,24.2,8.1,767.0,20.5,30440.0,38.0,1.0,
01073005702,30.9,23.6,787.0,23.3,28817.0,48.0,5.6,
01073005800,39.4,8.7,759.0,23.8,30809.0,20.5,8.6,
01073005903,19.1,3.1,777.0,10.7,43783.0,14.8,2.6,
01073005905,21.2,9.5,962.0,14.5,35989.0,49.3,2.9,
01073005907,2.5,6.8,1235.0,6.5,58789.0,39.1,3.4,
01073005908,23.6,13.8,731.0,27.6,37443.0,48.8,4.6,
01073005909,11.4,11.6,869.0,12.6,56731.0,44.7,6.4,
01073005910,19.4,9.7,804.0,10.9,48733.0,33.5,11.4,
01073010001,18.0,9.4,742.0,17.3,36310.0,40.9,9.5,
01073010002,10.1,7.8,798.0,5.6,41786.0,67.3,1.3,
01073010100,48.2,26.1,421.0,26.7,15349.0,50.0,1.0,
01073010200,41.8,17.8,706.0,13.2,24861.0,25.1,1.0,
01073010301,42.4,18.1,609.0,21.3,25236.0,26.0,1.0,
01073010302,49.8,24.5,486.0,16.7,20408.0,35.2,3.3,
01073010401,22.6,16.6,724.0,26.6,25347.0,21.9,1.0,
01073010402,23.6,10.8,845.0,10.4,45125.0,37.9,1.0,
01073010500,33.8,15.9,680.0,26.3,28833.0,27.7,1.0,
01073010602,34.9,16.1,715.0,18.9,21804.0,31.9,1.0,
01073010603,16.4,9.4,745.0,10.9,45625.0,25.1,11.4,
01073010701,26.6,5.4,860.0,25.8,42500.0,9.4,1.2,
01073010702,12.3,3.5,904.0,10.3,77480.0,9.8,8.6,
01073010703,3.0,1.7,1095.0,9.2,115000.0,27.9,20.0,
01073010704,12.4,7.7,920.0,11.1,61806.0,32.4,8.8,
01073010705,10.9,4.4,1394.0,7.0,90000.0,35.4,18.2,
01073010706,19.4,5.3,951.0,18.5,47275.0,62.4,5.8,
01073010801,3.0,3.2,963.0,8.5,91477.0,59.0,14.1,
01073010802,2.4,4.0,1210.0,9.0,135417.0,30.3,20.0,
01073010803,10.9,4.9,964.0,16.2,71136.0,44.4,16.8,
01073010804,3.0,2.5,2001.0,5.7,122803.0,37.8,12.9,117
01073010805,5.7,3.5,1485.0,3.4,102333.0,38.2,17.2,
01073010900,35.5,18.6,687.0,18.0,24036.0,29.8,1.0,
01073011001,14.8,5.1,698.0,12.1,50904.0,46.3,3.7,
01073011002,34.3,25.8,728.0,8.7,26316.0,23.1,1.0,
01073011104,8.2,7.2,1061.0,9.4,54718.0,55.8,8.8,
01073011107,2.0,7.4,1455.0,4.5,87075.0,28.0,8.5,
01073011108,5.9,4.4,1120.0,8.8,63578.0,42.1,15.5,
01073011109,13.8,4.1,1027.0,8.3,64703.0,74.5,7.4,
01073011110,6.0,10.5,1566.0,8.1,58973.0,45.1,8.7,
01073011111,3.1,6.1,914.0,10.3,72623.0,63.5,14.3,
01073011205,8.4,4.4,770.0,9.0,58214.0,42.1,9.4,
01073011206,10.1,7.9,957.0,8.1,75586.0,48.1,10.5,
01073011207,14.7,7.0,820.0,9.5,46250.0,36.9,8.5,
01073011208,6.7,8.5,1149.0,15.3,68487.0,39.3,7.3,
01073011209,33.4,18.7,680.0,15.0,31019.0,17.4,2.8,
01073011210,18.4,14.4,814.0,6.6,41056.0,41.8,11.3,
01073011301,19.8,8.4,599.0,11.3,40183.0,23.2,8.9,
01073011302,11.7,8.9,585.0,11.4,68234.0,48.5,8.9,
01073011400,14.4,8.4,625.0,12.0,45206.0,53.0,11.7,
01073011500,10.9,11.2,845.0,14.3,49413.0,44.7,12.1,
01073011600,17.2,5.2,558.0,13.6,57596.0,32.4,6.4,
01073011703,9.2,5.6,907.0,9.6,55100.0,46.8,14.0,
01073011704,4.1,4.6,1067.0,6.1,76716.0,38.6,11.9,
01073011705,10.3,3.5,897.0,5.2,54988.0,52.9,13.9,
01073011706,17.8,8.9,767.0,10.6,36875.0,10.5,5.2,
01073011802,25.3,6.7,808.0,15.9,39306.0,27.7,1.0,
01073011803,18.2,11.9,871.0,17.4,43378.0,8.0,2.0,
01073011804,25.2,10.4,922.0,17.4,34915.0,11.5,4.1,
01073011901,37.5,10.9,620.0,12.8,21116.0,45.3,1.0,
01073011904,20.5,17.1,909.0,19.9,46645.0,47.3,10.3,
01073012001,19.8,9.0,734.0,13.7,48804.0,25.0,5.2,
01073012002,16.2,4.9,906.0,12.5,51481.0,15.9,2.4,
01073012103,18.6,21.8,846.0,12.6,43829.0,0.0,8.2,
01073012104,22.7,16.8,724.0,17.2,44564.0,26.0,7.8,
01073012200,15.5,9.0,821.0,14.4,53500.0,71.1,4.0,
01073012302,7.0,7.5,760.0,11.5,54159.0,47.6,4.7,
01073012304,6.4,6.8,919.0,4.9,52379.0,34.0,11.1,
01073012305,6.1,7.0,1254.0,6.7,64917.0,48.5,6.2,
01073012401,13.8,10.4,772.0,10.3,54764.0,16.2,2.8,
01073012402,18.1,5.7,738.0,16.9,35933.0,31.8,10.4,
01073012403,15.3,12.9,928.0,9.1,47042.0,38.7,4.6,
01073012500,24.5,14.9,690.0,14.9,29809.0,31.5,7.2,
01073012602,22.2,11.5,891.0,6.2,36288.0,45.0,3.5,
01073012701,25.7,7.0,635.0,3.4,50518.0,37.0,13.4,
01073012703,5.4,1.7,878.0,7.9,91806.0,51.7,13.1,
01073012704,8.4,1.5,1176.0,3.4,64672.0,31.2,13.4,
01073012802,8.7,3.5,1098.0,8.9,65455.0,53.2,16.1,
01073012803,8.9,4.3,1030.0,12.6,60210.0,63.4,7.0,
01073012905,4.7,4.1,1383.0,13.5,114405.0,29.1,10.5,
01073012906,8.8,4.5,1027.0,10.2,59821.0,28.2,9.0,
01073012907,8.5,9.3,948.0,3.6,47639.0,59.5,10.4,
01073012908,14.1,11.8,939.0,9.2,43708.0,35.3,7.1,
01073012910,4.2,2.4,1026.0,8.6,63107.0,62.6,14.1,
01073012911,3.5,3.6,1364.0,3.7,122031.0,37.1,14.0,
01073012912,28.0,9.3,848.0,21.8,36735.0,51.4,1.0,
01073012913,17.8,6.8,1104.0,19.3,43618.0,37.9,3.0,
01073012914,15.4,6.5,1019.0,11.7,55761.0,40.9,5.6,
01073012915,2.6,4.0,1161.0,4.1,61482.0,65.6,7.9,
01073013002,49.0,17.0,443.0,24.5,26447.0,15.4,1.0,
01073013100,42.5,20.6,461.0,15.7,19408.0,10.6,1.0,
01073013200,26.4,8.3,872.0,15.9,42328.0,25.5,1.5,
01073013300,37.9,14.8,675.0,21.1,28614.0,32.4,2.3,
01073013400,12.6,16.0,833.0,16.4,45806.0,16.8,9.4,
01073013601,20.9,21.0,653.0,24.1,27530.0,43.5,6.6,
01073013801,35.6,19.8,790.0,28.1,28560.0,19.7,1.0,
01073013901,19.1,27.8,900.0,15.1,38349.0,51.5,7.0,
01073013902,16.3,8.3,869.0,17.1,47917.0,3.3,7.6,
01073014001,14.7,9.0,834.0,4.5,48542.0,26.6,12.1,
01073014002,12.6,12.6,597.0,6.4,64489.0,15.1,12.7,
01073014102,8.7,10.6,728.0,17.7,54696.0,29.1,4.9,
01073014104,17.1,6.0,696.0,11.4,56364.0,39.9,6.2,
01073014105,18.5,8.9,773.0,9.2,44932.0,33.2,8.2,
01073014203,3.3,4.9,1237.0,4.5,86583.0,39.8,16.4,
01073014204,4.1,4.5,1171.0,3.0,90819.0,40.7,8.8,
01073014301,19.7,14.3,1232.0,12.9,41200.0,38.0,7.5,
01073014302,10.3,4.6,1177.0,13.2,70977.0,25.7,7.4,
01073014404,10.0,1.4,949.0,9.6,68707.0,49.9,16.3,
01073014405,2.7,6.8,939.0,14.4,50045.0,52.9,13.3,
01073014406,1.4,3.9,1205.0,0.6,103105.0,49.7,19.4,
01073014408,8.2,4.5,994.0,17.8,58924.0,48.7,13.8,
01073014409,8.9,7.4,945.0,3.0,68966.0,44.7,16.6,
01073014410,5.5,2.5,895.0,2.8,74583.0,70.7,9.3,
01073014412,1.7,1.8,1181.0,2.6,82128.0,42.9,13.1,
01073014413,2.2,5.1,1407.0,10.4,103657.0,39.6,10.8,
01075030000,26.6,11.9,386.0,13.9,37439.0,21.2,4.3,
01075030100,20.2,8.8,472.0,16.7,35318.0,20.4,1.0,
01075030200,20.8,7.9,597.0,17.8,36449.0,17.2,6.8,
01077010100,51.2,16.1,589.0,17.1,17746.0,7.0,1.0,
01077010200,34.8,1.6,428.0,13.2,23326.0,26.6,4.3,
01077010300,53.3,34.0,466.0,25.9,12612.0,23.0,1.0,
01077010400,27.6,5.9,619.0,17.8,30000.0,31.9,8.1,
01077010600,40.2,9.7,567.0,20.4,25893.0,14.2,1.0,
01077010700,49.1,13.7,612.0,14.1,19899.0,33.1,2.2,
01077010800,36.1,12.0,661.0,6.4,27941.0,37.3,1.0,
01077010900,18.0,5.1,560.0,5.6,42268.0,33.8,2.4,
01077011000,29.6,10.9,553.0,12.6,30959.0,21.1,5.9,
01077011101,8.5,5.4,742.0,2.7,51528.0,48.4,3.5,
01077011102,11.7,3.5,544.0,12.6,39602.0,41.8,9.9,
01077011200,15.4,7.2,611.0,17.1,50406.0,17.0,12.3,
01077011300,18.7,4.9,656.0,28.6,45577.0,34.7,7.5,
01077011400,14.6,2.5,650.0,11.5,43118.0,41.4,5.3,
01077011501,7.5,8.5,540.0,10.3,61616.0,28.7,14.6,
01077011502,22.4,16.9,619.0,9.3,46912.0,36.5,9.7,
01077011602,11.4,3.8,657.0,8.6,50125.0,18.9,2.2,
01077011603,9.5,7.9,766.0,16.3,55366.0,59.0,7.7,
01077011604,9.9,5.5,704.0,6.9,61456.0,57.5,9.0,
01077011700,12.5,7.5,577.0,11.5,44776.0,35.2,10.9,
01077011801,13.4,10.1,521.0,11.1,41087.0,43.4,10.3,
01077011802,14.3,9.7,467.0,21.4,46439.0,4.1,7.5,
01079979100,21.1,14.0,731.0,14.8,34526.0,18.3,1.0,
01079979200,19.4,11.1,486.0,21.4,37500.0,31.2,6.1,
01079979300,10.0,15.8,721.0,5.2,41439.0,25.0,5.4,
01079979400,23.3,9.7,489.0,10.8,37300.0,43.4,3.8,
01079979500,18.5,17.3,580.0,12.3,35592.0,63.7,10.1,
01079979600,14.4,6.7,569.0,8.1,45268.0,21.3,12.7,
01079979700,15.8,7.9,575.0,15.8,45446.0,25.4,5.7,
01079979800,10.9,10.6,673.0,12.8,49650.0,42.8,12.9,
01079979900,27.9,9.3,690.0,13.4,35714.0,53.6,1.3,
01081040200,34.4,6.8,755.0,14.9,38079.0,10.7,1.3,
01081040300,36.9,2.6,511.0,22.3,24444.0,30.0,2.3,
01081040400,35.1,8.2,828.0,6.9,28846.0,52.9,2.2,
01081040500,6.8,4.8,863.0,10.7,93315.0,18.5,17.1,
01081040602,31.8,10.8,779.0,10.1,34099.0,11.2,1.0,
01081040603,35.7,24.7,722.0,7.3,13975.0,21.2,1.0,
01081040604,58.9,12.5,889.0,17.0,22928.0,8.3,2.0,
01081040700,69.3,24.4,822.0,27.8,22981.0,21.7,1.0,
01081040800,79.1,11.4,669.0,25.0,8729.0,8.8,1.0,
01081040901,16.8,5.1,754.0,8.7,54765.0,11.8,8.7,
01081040902,25.4,7.2,824.0,7.0,29984.0,39.5,3.6,
01081041000,19.9,7.1,748.0,11.9,46140.0,27.0,7.5,
01081041100,30.3,6.8,818.0,12.1,40472.0,47.7,6.4,
01081041200,7.5,4.7,791.0,8.1,73340.0,32.5,11.0,
01081041300,24.0,9.4,695.0,9.3,41061.0,24.1,3.7,
01081041400,44.1,12.8,538.0,14.8,21096.0,30.5,1.0,
01081041600,35.7,10.3,608.0,19.2,21771.0,37.8,1.0,
01081041700,20.8,4.4,735.0,16.4,39867.0,40.9,5.8,
01081041800,19.3,8.9,813.0,11.8,44835.0,11.8,10.9,
01081041900,12.6,9.1,773.0,12.7,56173.0,46.2,12.4,
01081042002,7.0,6.2,927.0,9.5,58848.0,27.0,9.8,266
01081042003,10.1,5.7,1107.0,14.7,59350.0,43.2,11.2,
01081042004,9.3,14.2,1029.0,5.0,66053.0,20.4,16.3,
01081042005,14.1,5.3,920.0,12.0,58140.0,44.2,14.9,
01081042006,13.4,8.5,684.0,7.3,43518.0,27.0,12.3,
01081042101,18.9,3.0,497.0,7.1,38338.0,17.6,1.0,
01081042102,19.7,12.2,731.0,5.8,49605.0,45.1,9.3,
01083020101,23.8,7.6,541.0,6.0,50066.0,36.5,10.7,
01083020102,15.4,11.8,641.0,3.8,46397.0,28.7,2.2,
01083020201,26.6,12.2,549.0,6.2,41792.0,52.0,4.3,
01083020202,15.5,9.4,574.0,11.5,47254.0,31.1,3.2,
01083020300,8.2,4.8,679.0,10.9,45536.0,41.3,5.4,
01083020401,19.0,8.9,591.0,14.9,45077.0,39.3,6.0,
01083020402,7.9,11.7,643.0,9.5,47581.0,32.4,3.4,
01083020500,15.1,7.9,645.0,2.6,34083.0,44.0,3.8,
01083020600,27.8,10.7,586.0,13.1,35911.0,23.6,1.0,
01083020700,26.5,9.2,587.0,12.6,22095.0,26.0,4.5,
01083020801,8.8,3.9,755.0,5.8,63013.0,59.7,6.1,
01083020802,7.6,5.5,738.0,13.0,60865.0,26.6,9.9,
01083020900,9.4,10.8,611.0,7.3,51392.0,6.5,6.2,
01083021000,10.0,15.4,735.0,5.7,41667.0,62.6,5.0,
01083021100,10.7,7.4,582.0,9.3,49819.0,75.3,6.4,
01083021200,8.6,5.4,783.0,6.0,80724.0,35.0,18.4,
01085780800,25.2,15.0,523.0,14.0,30125.0,5.3,4.6,
01085781000,29.0,17.7,444.0,20.8,25625.0,26.2,1.0,
01085781100,45.5,21.4,579.0,10.3,18348.0,18.2,1.6,
01085781200,24.9,15.4,560.0,16.8,24718.0,29.9,1.1,
01087231400,20.0,13.3,550.0,25.3,28125.0,19.4,1.0,
01087231500,28.4,15.6,534.0,19.0,34125.0,38.9,3.5,
01087231601,13.1,11.3,848.0,20.7,28750.0,45.8,1.0,
01087231602,35.3,21.8,443.0,16.5,21250.0,6.4,1.0,
01087231603,27.3,14.1,487.0,14.4,33438.0,41.1,2.1,
01087231700,46.8,31.6,541.0,35.7,28616.0,50.3,1.0,
01087231800,25.7,5.9,491.0,14.2,25000.0,34.6,2.5,
01087231900,36.7,17.3,607.0,35.0,22353.0,21.9,1.0,
01087232000,23.2,22.4,633.0,16.3,33417.0,31.4,6.8,
01087232100,19.9,22.9,696.0,29.1,31514.0,43.7,7.9,
01087232200,18.1,16.3,592.0,11.8,45491.0,11.7,3.7,
01087232300,37.5,21.5,719.0,24.5,28125.0,28.6,1.0,
01089000201,33.7,21.8,638.0,13.7,25216.0,22.7,1.0,
01089000202,35.6,38.9,766.0,28.0,26929.0,53.1,1.2,
01089000301,23.9,13.8,874.0,15.4,33882.0,30.6,7.9,
01089000302,13.2,20.6,737.0,8.8,36343.0,61.8,1.0,
01089000403,11.6,13.6,955.0,8.7,43278.0,23.7,2.3,
01089000501,13.2,11.6,1018.0,6.2,44141.0,46.6,9.4,
01089000502,28.3,17.0,929.0,13.2,35094.0,35.3,5.8,
01089000503,11.1,11.0,865.0,10.6,42941.0,27.3,2.6,
01089000601,31.0,13.8,844.0,10.9,44261.0,32.0,2.6,
01089000602,18.9,10.3,903.0,3.6,37676.0,52.5,1.0,
01089000701,39.3,24.3,732.0,7.3,25433.0,20.8,1.0,
01089000702,20.2,8.7,697.0,10.6,31071.0,11.2,2.0,
01089000901,8.1,8.6,1114.0,6.4,55125.0,40.7,4.0,
01089000902,17.4,5.4,783.0,7.7,42051.0,23.7,3.5,
01089001000,19.8,9.6,735.0,20.1,37755.0,30.3,9.4,
01089001200,66.0,27.3,459.0,7.6,13073.0,10.9,1.0,
01089001301,38.2,18.8,652.0,28.5,26983.0,2.0,5.0,
01089001302,22.7,18.3,772.0,8.3,39241.0,11.0,3.9,
01089001401,6.5,6.3,1161.0,2.5,66786.0,48.5,9.6,
01089001402,24.0,12.4,803.0,11.2,42003.0,25.7,11.6,
01089001500,26.2,20.0,679.0,14.8,30764.0,0.0,3.6,
01089001700,1.2,5.2,1009.0,8.7,78523.0,55.4,6.8,
01089001801,2.6,4.9,1174.0,5.6,101266.0,47.5,18.5,
01089001901,0.6,5.8,1054.0,11.9,106821.0,34.7,16.1,
01089001902,2.0,0.0,2001.0,6.3,110750.0,25.6,19.2,
01089001903,2.8,5.4,1488.0,4.3,119091.0,55.3,12.4,
01089002000,4.5,10.1,905.0,10.6,66359.0,47.6,7.8,
01089002100,59.0,20.4,603.0,19.8,18000.0,48.9,2.3,
01089002200,34.1,14.4,621.0,10.5,23638.0,33.8,1.0,
01089002300,34.1,15.4,603.0,19.3,26608.0,33.4,1.5,
01089002400,34.9,11.1,565.0,16.1,29063.0,25.2,3.9,
01089002501,45.8,12.4,546.0,15.5,20951.0,33.5,1.0,
01089002502,44.3,13.5,592.0,22.9,19174.0,31.6,1.0,
01089002600,14.2,8.6,739.0,10.7,55847.0,55.4,5.6,
01089002701,4.9,4.7,842.0,12.8,52900.0,35.3,13.4,
01089002721,3.9,8.6,821.0,7.1,73516.0,37.0,6.3,
01089002722,1.7,3.9,899.0,4.0,82992.0,37.4,12.9,
01089002801,11.9,9.8,823.0,17.1,51950.0,50.1,14.1,
01089002802,9.5,10.0,1011.0,8.1,67998.0,61.2,12.8,
01089002911,4.3,4.8,1053.0,6.3,77500.0,36.4,12.0,
01089002912,5.5,7.7,983.0,4.4,89450.0,36.3,19.1,
01089002921,8.8,6.7,702.0,4.1,56404.0,45.0,3.9,
01089002922,3.1,7.2,1157.0,2.8,85368.0,40.0,12.3,
01089003000,30.5,14.7,611.0,25.2,25461.0,43.1,5.7,
01089003100,26.2,9.5,410.0,14.6,35388.0,0.4,6.4,
01089010100,4.2,3.7,844.0,9.8,64529.0,31.3,8.8,
01089010200,3.5,7.0,766.0,9.3,65852.0,32.3,16.3,
01089010301,13.0,10.1,777.0,7.4,50074.0,6.0,10.9,
01089010302,6.3,8.0,700.0,11.7,47656.0,28.4,13.0,
01089010401,23.9,8.7,685.0,6.7,44899.0,20.2,7.7,
01089010402,11.4,15.0,811.0,11.2,49583.0,36.5,1.8,
01089010501,7.0,5.7,1052.0,10.2,85854.0,57.1,18.9,
01089010502,16.6,10.0,890.0,4.8,50729.0,33.3,11.8,
01089010612,6.5,6.1,992.0,12.2,67884.0,27.3,11.5,
01089010621,2.9,5.2,2001.0,4.2,110495.0,42.8,11.8,112
01089010622,26.9,10.9,761.0,15.8,40882.0,46.2,10.3,
01089010623,2.0,10.6,1100.0,8.6,107040.0,30.3,17.2,
01089010624,2.8,7.2,1052.0,2.0,85655.0,30.9,7.3,
01089010701,15.5,10.9,693.0,9.9,69448.0,45.1,11.0,
01089010702,10.1,11.0,1080.0,6.1,60240.0,36.8,15.4,
01089010800,7.4,6.5,828.0,5.0,79495.0,50.4,13.5,
01089010901,1.7,3.9,1606.0,4.5,113711.0,44.0,18.7,
01089010902,17.8,8.7,611.0,17.2,44493.0,45.9,8.5,
01089011011,0.9,3.7,,4.0,121629.0,30.1,17.0,
01089011012,1.2,8.4,2001.0,3.4,133343.0,44.2,20.0,
01089011013,7.5,9.2,1058.0,6.8,81000.0,38.3,9.0,
01089011014,12.5,8.0,778.0,8.0,82419.0,21.7,10.9,
01089011021,17.6,11.6,800.0,10.2,41002.0,14.3,10.4,
01089011022,6.3,5.7,992.0,13.7,68119.0,51.5,8.1,
01089011100,8.2,15.1,1299.0,13.3,54643.0,36.0,7.7,
01089011200,7.3,4.5,866.0,8.7,79618.0,27.0,7.7,
01089011300,12.9,7.3,706.0,10.2,52545.0,37.2,13.4,
01089011400,9.8,9.4,745.0,12.6,45700.0,55.9,4.1,
01091972900,40.3,14.6,453.0,18.9,20153.0,0.0,1.0,
01091973000,22.0,14.0,531.0,10.6,34625.0,13.0,2.8,
01091973100,29.4,12.8,608.0,28.5,23229.0,17.4,1.0,
01091973200,25.7,14.1,,23.5,30461.0,52.6,1.0,
01091973300,20.4,8.7,487.0,21.6,36037.0,38.8,10.4,
01091973400,12.7,3.7,668.0,9.3,52179.0,49.4,5.7,
01093964000,32.5,16.6,480.0,12.4,31170.0,12.8,1.7,
01093964100,25.8,10.3,507.0,6.5,27691.0,16.4,1.0,
01093964200,11.8,5.7,463.0,17.5,39537.0,45.4,6.9,
01093964300,13.2,10.9,467.0,17.0,32321.0,39.2,1.0,
01093964400,15.9,10.4,580.0,15.5,35941.0,44.7,6.3,
01093964500,19.7,17.0,354.0,14.4,27887.0,32.5,1.8,
01093964600,24.2,7.9,338.0,16.5,32821.0,36.8,5.2,
01093964700,12.9,11.0,518.0,14.4,40631.0,40.8,1.0,
01095030100,29.2,16.8,574.0,19.1,29578.0,41.3,4.5,
01095030201,18.1,9.3,543.0,19.0,42196.0,47.2,1.0,
01095030202,12.7,17.0,714.0,22.5,43534.0,16.0,11.4,
01095030300,7.0,8.7,725.0,17.0,50694.0,10.0,11.4,
01095030401,15.8,9.2,558.0,12.2,43237.0,51.1,1.8,
01095030402,8.4,6.1,831.0,8.4,46745.0,57.4,7.7,
01095030500,14.7,7.5,627.0,14.5,37458.0,23.4,10.3,
01095030600,22.7,12.0,569.0,10.6,39474.0,7.6,2.3,
01095030701,24.2,8.0,478.0,19.6,36667.0,34.3,1.0,
01095030702,18.6,12.3,654.0,17.4,31907.0,48.7,2.2,
01095030801,24.9,4.0,597.0,7.1,38611.0,57.7,1.0,
01095030802,31.9,9.6,584.0,15.2,37795.0,36.3,8.2,
01095030902,16.8,3.8,637.0,19.1,50078.0,31.4,12.7,
01095030903,26.6,9.5,587.0,6.5,29540.0,19.2,1.8,
01095030904,20.0,9.5,714.0,13.8,34632.0,35.2,10.0,
01095031000,25.5,8.4,521.0,20.0,32292.0,28.1,1.0,
01095031100,29.3,10.9,578.0,8.4,29375.0,16.1,7.3,
01095031200,8.7,9.0,685.0,5.9,49206.0,69.3,5.5,
01097000200,32.7,11.8,472.0,26.8,21500.0,53.6,4.0,
01097000401,54.7,24.9,576.0,20.5,16532.0,33.6,1.3,
01097000402,40.1,3.9,433.0,30.7,15563.0,12.1,1.0,
01097000500,43.7,32.5,609.0,25.8,24337.0,35.1,1.0,
01097000600,58.0,41.0,592.0,27.4,14612.0,25.0,1.0,
01097000701,41.9,13.4,458.0,27.7,32148.0,30.2,2.5,
01097000702,28.9,24.4,789.0,22.7,23639.0,48.0,5.9,
01097000800,25.0,17.3,757.0,17.6,31519.0,41.4,5.3,
01097000901,18.0,5.3,691.0,13.1,50875.0,46.4,9.5,
01097000902,14.2,9.3,713.0,11.7,47104.0,46.8,8.9,
01097000903,26.3,17.0,836.0,14.4,39597.0,36.6,4.1,
01097001001,39.0,12.6,626.0,28.3,37014.0,0.5,7.0,
01097001002,28.5,11.4,789.0,25.9,42604.0,31.9,3.5,
01097001100,29.2,13.3,531.0,21.2,19766.0,22.6,1.3,
01097001200,40.5,33.8,730.0,43.9,21875.0,6.8,1.2,
01097001302,48.4,20.1,773.0,19.1,16318.0,44.3,1.0,
01097001400,42.6,25.8,673.0,21.9,25769.0,47.9,1.0,
01097001501,67.9,23.2,500.0,27.2,11652.0,30.1,1.0,
01097001502,78.1,45.6,354.0,21.0,8579.0,9.5,1.0,
01097001800,29.4,17.6,658.0,20.9,34508.0,49.2,1.7,
01097001901,36.7,13.0,880.0,23.6,38487.0,26.8,8.6,
01097001902,33.5,10.5,776.0,14.0,38875.0,31.1,4.2,
01097002000,17.3,13.8,923.0,11.9,73261.0,21.0,6.2,
01097002100,22.2,11.3,903.0,16.1,39219.0,39.5,10.0,
01097002200,33.3,16.4,770.0,11.6,29020.0,29.2,1.0,
01097002301,31.0,20.7,837.0,35.0,29539.0,11.3,2.4,
01097002302,36.2,30.8,832.0,22.0,24118.0,26.2,1.0,
01097002400,28.7,17.7,731.0,23.4,30491.0,29.5,1.5,
01097002501,7.8,5.4,803.0,14.5,67791.0,66.3,4.9,
01097002502,5.8,5.2,833.0,13.9,53246.0,54.6,5.4,
01097002600,39.8,25.6,555.0,17.9,17365.0,25.3,1.0,
01097002700,46.2,21.7,731.0,18.1,23816.0,25.4,1.0,
01097002800,35.7,13.3,648.0,10.7,28276.0,27.8,1.0,
01097002900,27.2,8.8,767.0,9.9,39240.0,28.6,9.2,
01097003000,12.4,5.5,850.0,9.9,44854.0,23.6,1.9,
01097003100,8.7,8.1,1066.0,8.7,61912.0,38.5,7.9,
01097003202,16.2,6.7,692.0,12.3,38443.0,26.5,6.0,
01097003203,21.3,7.7,717.0,13.2,42083.0,16.8,1.0,
01097003204,24.8,17.8,757.0,19.3,35879.0,39.8,4.7,
