participant_id,n_vars_available,tier,n_candidates,matched_geoid,distance,quality_score,tied_geoids,true_tract_geoid,scenario,correct,true_in_ties
A10000_00316,5,EXACT,1,36081117100,0.0,100,36081117100,36081117100,clean,True,True
A10000_00317,5,EXACT,1,30045000100,0.0,100,30045000100,30045000100,clean,True,True
A10000_00318,5,EXACT,1,40017300202,0.0,100,40017300202,40017300202,clean,True,True
A10000_00319,5,EXACT,1,13021011500,0.0,100,13021011500,13021011500,clean,True,True
A10000_00320,5,EXACT,1,30065000100,0.0,100,30065000100,30065000100,clean,True,True
A10000_00321,5,EXACT,1,55009000303,0.0,100,55009000303,55009000303,clean,True,True
A10000_00322,5,EXACT,1,31109003003,0.0,100,31109003003,31109003003,clean,True,True
A10000_00323,5,EXACT,1,48485012000,0.0,100,48485012000,48485012000,clean,True,True
A10000_00324,5,EXACT,1,36013030800,0.0,100,36013030800,36013030800,clean,True,True
A10000_00325,5,EXACT,1,17031803902,0.0,100,17031803902,17031803902,clean,True,True
A10000_00326,5,EXACT,1,42099030502,0.0,100,42099030502,42099030502,clean,True,True
A10000_00327,5,EXACT,1,29189217943,0.0,100,29189217943,29189217943,clean,True,True
A10000_00328,5,EXACT,1,06059063201,0.0,100,06059063201,06059063201,clean,True,True
A10000_00329,5,EXACT,1,08001008802,0.0,100,08001008802,08001008802,clean,True,True
A10000_00330,5,EXACT,1,53061051922,0.0,100,53061051922,53061051922,clean,True,True
A10000_00331,5,EXACT,1,13231010300,0.0,100,13231010300,13231010300,clean,True,True
A10000_00332,5,EXACT,1,12009061202,0.0,100,12009061202,12009061202,clean,True,True
A10000_00333,5,EXACT,1,48453002427,0.0,100,48453002427,48453002427,clean,True,True
A10000_00334,5,EXACT,1,56037970700,0.0,100,56037970700,56037970700,clean,True,True
A10000_00335,5,EXACT,1,39035117101,0.0,100,39035117101,39035117101,clean,True,True
A10000_00336,5,EXACT,1,42029300101,0.0,100,42029300101,42029300101,clean,True,True
A10000_00337,5,EXACT,1,36067015400,0.0,100,36067015400,36067015400,clean,True,True
A10000_00338,5,EXACT,1,29213480301,0.0,100,29213480301,29213480301,clean,True,True
A10000_00339,5,EXACT,1,37031970605,0.0,100,37031970605,37031970605,clean,True,True
A10000_00340,5,EXACT,1,09003416400,0.0,100,09003416400,09003416400,clean,True,True
A10000_00341,5,EXACT,1,13297110505,0.0,100,13297110505,13297110505,clean,True,True
A10000_00342,5,EXACT,1,06017031700,0.0,100,06017031700,06017031700,clean,True,True
A10000_00343,5,EXACT,1,34003002100,0.0,100,34003002100,34003002100,clean,True,True
A10000_00344,5,EXACT,1,27053021400,0.0,100,27053021400,27053021400,clean,True,True
A10000_00345,5,EXACT,1,48375012600,0.0,100,48375012600,48375012600,clean,True,True
A10000_00346,5,EXACT,1,17031252000,0.0,100,17031252000,17031252000,clean,True,True
A10000_00347,5,EXACT,1,25009260600,0.0,100,25009260600,25009260600,clean,True,True
A10000_00348,5,EXACT,1,06037532603,0.0,100,06037532603,06037532603,clean,True,True
A10000_00349,5,EXACT,1,45015020401,0.0,100,45015020401,45015020401,clean,True,True
A10000_00350,5,EXACT,1,13087970100,0.0,100,13087970100,13087970100,clean,True,True
A10000_00351,5,EXACT,1,41047001502,0.0,100,41047001502,41047001502,clean,True,True
A10000_00352,5,EXACT,1,41039002501,0.0,100,41039002501,41039002501,clean,True,True
A10000_00353,5,EXACT,1,08083969100,0.0,100,08083969100,08083969100,clean,True,True
A10000_00354,5,EXACT,1,51027010500,0.0,100,51027010500,51027010500,clean,True,True
A10000_00355,5,EXACT,1,06065045108,0.0,100,06065045108,06065045108,clean,True,True
A10000_00356,5,EXACT,1,12099005702,0.0,100,12099005702,12099005702,clean,True,True
A10000_00357,5,EXACT,1,20209044804,0.0,100,20209044804,20209044804,clean,True,True
A10000_00358,5,EXACT,1,23019000300,0.0,100,23019000300,23019000300,clean,True,True
A10000_00359,5,EXACT,1,24510270802,0.0,100,24510270802,24510270802,clean,True,True
A10000_00360,5,EXACT,1,12115002603,0.0,100,12115002603,12115002603,clean,True,True
A10000_00361,5,EXACT,1,12127091019,0.0,100,12127091019,12127091019,clean,True,True
A10000_00362,5,EXACT,1,06059021827,0.0,100,06059021827,06059021827,clean,True,True
A10000_00363,5,EXACT,1,53053072308,0.0,100,53053072308,53053072308,clean,True,True
A10000_00364,5,EXACT,1,24031701409,0.0,100,24031701409,24031701409,clean,True,True
A10000_00365,5,EXACT,1,29189220801,0.0,100,29189220801,29189220801,clean,True,True
A10000_00366,5,EXACT,1,36057072600,0.0,100,36057072600,36057072600,clean,True,True
A10000_00367,5,EXACT,1,48251130205,0.0,100,48251130205,48251130205,clean,True,True
A10000_00368,5,EXACT,1,37067000200,0.0,100,37067000200,37067000200,clean,True,True
A10000_00369,5,EXACT,1,47125100700,0.0,100,47125100700,47125100700,clean,True,True
A10000_00370,5,EXACT,1,19101090100,0.0,100,19101090100,19101090100,clean,True,True
A10000_00371,5,EXACT,1,25013801401,0.0,100,25013801401,25013801401,clean,True,True
A10000_00372,5,EXACT,1,26025000700,0.0,100,26025000700,26025000700,clean,True,True
A10000_00373,5,EXACT,1,48439103702,0.0,100,48439103702,48439103702,clean,True,True
A10000_00374,5,EXACT,1,25027730200,0.0,100,25027730200,25027730200,clean,True,True
A10000_00375,5,EXACT,1,06055200505,0.0,100,06055200505,06055200505,clean,True,True
A10000_00376,5,EXACT,1,06085503218,0.0,100,06085503218,06085503218,clean,True,True
A10000_00377,5,EXACT,1,22057021300,0.0,100,22057021300,22057021300,clean,True,True
A10000_00378,5,EXACT,1,26091061302,0.0,100,26091061302,26091061302,clean,True,True
A10000_00379,5,EXACT,1,36119000600,0.0,100,36119000600,36119000600,clean,True,True
A10000_00380,5,EXACT,1,06077002300,0.0,100,06077002300,06077002300,clean,True,True
A10000_00381,5,EXACT,1,47093005604,0.0,100,47093005604,47093005604,clean,True,True
A10000_00382,5,EXACT,1,36103135304,0.0,100,36103135304,36103135304,clean,True,True
A10000_00383,5,EXACT,1,06069000501,0.0,100,06069000501,06069000501,clean,True,True
A10000_00384,5,EXACT,1,40021977700,0.0,100,40021977700,40021977700,clean,True,True
A10000_00385,5,EXACT,1,34039039700,0.0,100,34039039700,34039039700,clean,True,True
A10000_00386,5,EXACT,1,19161080100,0.0,100,19161080100,19161080100,clean,True,True
A10000_00387,5,EXACT,1,12089050201,0.0,100,12089050201,12089050201,clean,True,True
A10000_00388,5,EXACT,1,39165031902,0.0,100,39165031902,39165031902,clean,True,True
A10000_00389,5,EXACT,1,39153507202,0.0,100,39153507202,39153507202,clean,True,True
A10000_00390,5,EXACT,1,04013812300,0.0,100,04013812300,04013812300,clean,True,True
A10000_00391,5,EXACT,1,13139001302,0.0,100,13139001302,13139001302,clean,True,True
A10000_00392,5,EXACT,1,06073002302,0.0,100,06073002302,06073002302,clean,True,True
A10000_00393,5,EXACT,1,26125137800,0.0,100,26125137800,26125137800,clean,True,True
A10000_00394,5,EXACT,1,13033950200,0.0,100,13033950200,13033950200,clean,True,True
A10000_00395,5,EXACT,1,37089930701,0.0,100,37089930701,37089930701,clean,True,True
A10000_00396,5,EXACT,1,26077002904,0.0,100,26077002904,26077002904,clean,True,True
A10000_00397,5,EXACT,1,06037576001,0.0,100,06037576001,06037576001,clean,True,True
A10000_00398,5,EXACT,1,35001003719,0.0,100,35001003719,35001003719,clean,True,True
A10000_00399,5,EXACT,1,55083100600,0.0,100,55083100600,55083100600,clean,True,True
A10000_00400,5,EXACT,1,12031002102,0.0,100,12031002102,12031002102,clean,True,True
A10000_00401,5,EXACT,1,39017011109,0.0,100,39017011109,39017011109,clean,True,True
A10000_00402,5,EXACT,1,51730811200,0.0,100,51730811200,51730811200,clean,True,True
A10000_00403,5,EXACT,1,04021001306,0.0,100,04021001306,04021001306,clean,True,True
A10000_00404,5,EXACT,1,45045002608,0.0,100,45045002608,45045002608,clean,True,True
A10000_00405,5,EXACT,1,41001950400,0.0,100,41001950400,41001950400,clean,True,True
A10000_00406,5,EXACT,1,21185030501,0.0,100,21185030501,21185030501,clean,True,True
A10000_00407,5,EXACT,1,01003010906,0.0,100,01003010906,01003010906,clean,True,True
A10000_00408,5,EXACT,1,04025001801,0.0,100,04025001801,04025001801,clean,True,True
A10000_00409,5,EXACT,1,13051010806,0.0,100,13051010806,13051010806,clean,True,True
A10000_00410,5,EXACT,1,48039660701,0.0,100,48039660701,48039660701,clean,True,True
A10000_00411,5,EXACT,1,48471790103,0.0,100,48471790103,48471790103,clean,True,True
A10000_00412,5,EXACT,1,36047039900,0.0,100,36047039900,36047039900,clean,True,True
A10000_00413,5,EXACT,1,48201211500,0.0,100,48201211500,48201211500,clean,True,True
A10000_00414,5,EXACT,1,44007012103,0.0,100,44007012103,44007012103,clean,True,True
A10000_00415,5,EXACT,1,48029181729,0.0,100,48029181729,48029181729,clean,True,True
A10000_00416,5,EXACT,1,32031003513,0.0,100,32031003513,32031003513,clean,True,True
A10000_00417,5,EXACT,1,28135950300,0.0,100,28135950300,28135950300,clean,True,True
A10000_00418,5,EXACT,1,36059410200,0.0,100,36059410200,36059410200,clean,True,True
A10000_00419,5,EXACT,1,06037430723,0.0,100,06037430723,06037430723,clean,True,True
A10000_00420,5,EXACT,1,45057010300,0.0,100,45057010300,45057010300,clean,True,True
A10000_00421,5,EXACT,1,01095030801,0.0,100,01095030801,01095030801,clean,True,True
A10000_00422,5,EXACT,1,12069030408,0.0,100,12069030408,12069030408,clean,True,True
A10000_00423,5,EXACT,1,24003706301,0.0,100,24003706301,24003706301,clean,True,True
A10000_00424,5,EXACT,1,29183311153,0.0,100,29183311153,29183311153,clean,True,True
A10000_00425,5,EXACT,1,12011042000,0.0,100,12011042000,12011042000,clean,True,True
A10000_00426,5,EXACT,1,24021751702,0.0,100,24021751702,24021751702,clean,True,True
A10000_00427,5,EXACT,1,21019030500,0.0,100,21019030500,21019030500,clean,True,True
A10000_00428,5,EXACT,1,30013002300,0.0,100,30013002300,30013002300,clean,True,True
A10000_00429,5,EXACT,1,40109108701,0.0,100,40109108701,40109108701,clean,True,True
A10000_00430,5,EXACT,1,51650011600,0.0,100,51650011600,51650011600,clean,True,True
A10000_00431,5,EXACT,1,51670820100,0.0,100,51670820100,51670820100,clean,True,True
A10000_00432,5,EXACT,1,26081012702,0.0,100,26081012702,26081012702,clean,True,True
A10000_00433,5,EXACT,1,39049009720,0.0,100,39049009720,39049009720,clean,True,True
A10000_00434,5,EXACT,1,18089040401,0.0,100,18089040401,18089040401,clean,True,True
A10000_00435,5,EXACT,1,48091310606,0.0,100,48091310606,48091310606,clean,True,True
A10000_00436,5,EXACT,1,37095920100,0.0,100,37095920100,37095920100,clean,True,True
A10000_00437,5,EXACT,1,42041011902,0.0,100,42041011902,42041011902,clean,True,True
A10000_00438,5,EXACT,1,04013420112,0.0,100,04013420112,04013420112,clean,True,True
A10000_00439,5,EXACT,1,09001205200,0.0,100,09001205200,09001205200,clean,True,True
A10000_00440,5,EXACT,1,27053106500,0.0,100,27053106500,27053106500,clean,True,True
A10000_00441,5,EXACT,1,51810045420,0.0,100,51810045420,51810045420,clean,True,True
A10000_00442,5,EXACT,1,48215020102,0.0,100,48215020102,48215020102,clean,True,True
A10000_00443,5,EXACT,1,25025081500,0.0,100,25025081500,25025081500,clean,True,True
A10000_00444,5,EXACT,1,25027739400,0.0,100,25027739400,25027739400,clean,True,True
A10000_00445,5,EXACT,1,48491021000,0.0,100,48491021000,48491021000,clean,True,True
A10000_00446,5,EXACT,1,19153001800,0.0,100,19153001800,19153001800,clean,True,True
A10000_00447,5,EXACT,1,34007603501,0.0,100,34007603501,34007603501,clean,True,True
A10000_00448,5,EXACT,1,37123960500,0.0,100,37123960500,37123960500,clean,True,True
A10000_00449,5,EXACT,1,06111000200,0.0,100,06111000200,06111000200,clean,True,True
A10000_00450,5,EXACT,1,55031020900,0.0,100,55031020900,55031020900,clean,True,True
A10000_00451,5,EXACT,1,27053023200,0.0,100,27053023200,27053023200,clean,True,True
A10000_00452,5,EXACT,1,34037371400,0.0,100,34037371400,34037371400,clean,True,True
A10000_00453,5,EXACT,1,18097340800,0.0,100,18097340800,18097340800,clean,True,True
A10000_00454,5,EXACT,1,18003003800,0.0,100,18003003800,18003003800,clean,True,True
A10000_00455,5,EXACT,1,23031020000,0.0,100,23031020000,23031020000,clean,True,True
A10000_00456,5,EXACT,1,42003488600,0.0,100,42003488600,42003488600,clean,True,True
A10000_00457,5,EXACT,1,10003011204,0.0,100,10003011204,10003011204,clean,True,True
A10000_00458,5,EXACT,1,51059452801,0.0,100,51059452801,51059452801,clean,True,True
A10000_00459,5,EXACT,1,27123036500,0.0,100,27123036500,27123036500,clean,True,True
A10000_00460,5,EXACT,1,48113014129,0.0,100,48113014129,48113014129,clean,True,True
A10000_00461,5,EXACT,1,12101031703,0.0,100,12101031703,12101031703,clean,True,True
A10000_00462,5,EXACT,1,49049000903,0.0,100,49049000903,49049000903,clean,True,True
A10000_00463,5,EXACT,1,06075030302,0.0,100,06075030302,06075030302,clean,True,True
A10000_00464,5,EXACT,1,48303010402,0.0,100,48303010402,48303010402,clean,True,True
A10000_00465,5,EXACT,1,55079021000,0.0,100,55079021000,55079021000,clean,True,True
A10000_00466,5,EXACT,1,06059001708,0.0,100,06059001708,06059001708,clean,True,True
A10000_00467,5,EXACT,1,35006946100,0.0,100,35006946100,35006946100,clean,True,True
A10000_00468,5,EXACT,1,42015951300,0.0,100,42015951300,42015951300,clean,True,True
A10000_00469,5,EXACT,1,20015020600,0.0,100,20015020600,20015020600,clean,True,True
A10000_00470,5,EXACT,1,53059950300,0.0,100,53059950300,53059950300,clean,True,True
A10000_00471,5,EXACT,1,54055001500,0.0,100,54055001500,54055001500,clean,True,True
A10000_00472,5,EXACT,1,12071020300,0.0,100,12071020300,12071020300,clean,True,True
A10000_00473,5,EXACT,1,37071031701,0.0,100,37071031701,37071031701,clean,True,True
A10000_00474,5,EXACT,1,31055006505,0.0,100,31055006505,31055006505,clean,True,True
A10000_00475,5,EXACT,1,12081001912,0.0,100,12081001912,12081001912,clean,True,True
A10000_00476,5,EXACT,1,42049001400,0.0,100,42049001400,42049001400,clean,True,True
A10000_00477,5,EXACT,1,40109108515,0.0,100,40109108515,40109108515,clean,True,True
A10000_00478,5,EXACT,1,06069000300,0.0,100,06069000300,06069000300,clean,True,True
A10000_00479,5,EXACT,1,34023006703,0.0,100,34023006703,34023006703,clean,True,True
A10000_00480,5,EXACT,1,37119005605,0.0,100,37119005605,37119005605,clean,True,True
A10000_00481,5,EXACT,1,39045030900,0.0,100,39045030900,39045030900,clean,True,True
A10000_00482,5,EXACT,1,45035010504,0.0,100,45035010504,45035010504,clean,True,True
A10000_00483,5,EXACT,1,30003940600,0.0,100,30003940600,30003940600,clean,True,True
A10000_00484,5,EXACT,1,47045964600,0.0,100,47045964600,47045964600,clean,True,True
A10000_00485,5,EXACT,1,12101032111,0.0,100,12101032111,12101032111,clean,True,True
A10000_00486,5,EXACT,1,28091950100,0.0,100,28091950100,28091950100,clean,True,True
A10000_00487,5,EXACT,1,36005001900,0.0,100,36005001900,36005001900,clean,True,True
A10000_00488,5,EXACT,1,06059087504,0.0,100,06059087504,06059087504,clean,True,True
A10000_00489,5,EXACT,1,06073008366,0.0,100,06073008366,06073008366,clean,True,True
A10000_00490,5,EXACT,1,12033003800,0.0,100,12033003800,12033003800,clean,True,True
A10000_00491,5,EXACT,1,12103027703,0.0,100,12103027703,12103027703,clean,True,True
A10000_00492,5,EXACT,1,48201340900,0.0,100,48201340900,48201340900,clean,True,True
A10000_00493,5,EXACT,1,39113040403,0.0,100,39113040403,39113040403,clean,True,True
A10000_00494,5,EXACT,1,27119021000,0.0,100,27119021000,27119021000,clean,True,True
A10000_00495,5,EXACT,1,06037920017,0.0,100,06037920017,06037920017,clean,True,True
A10000_00496,5,EXACT,1,30049000600,0.0,100,30049000600,30049000600,clean,True,True
A10000_00497,5,EXACT,1,08041006801,0.0,100,08041006801,08041006801,clean,True,True
A10000_00498,5,EXACT,1,26163515200,0.0,100,26163515200,26163515200,clean,True,True
A10000_00499,5,EXACT,1,06037300501,0.0,100,06037300501,06037300501,clean,True,True
A10000_00500,5,EXACT,1,05051012001,0.0,100,05051012001,05051012001,clean,True,True
A10000_00501,5,EXACT,1,36081054000,0.0,100,36081054000,36081054000,clean,True,True
A10000_00502,5,EXACT,1,20061000200,0.0,100,20061000200,20061000200,clean,True,True
A10000_00503,5,EXACT,1,17043844305,0.0,100,17043844305,17043844305,clean,True,True
A10000_00504,5,EXACT,1,48085030507,0.0,100,48085030507,48085030507,clean,True,True
A10000_00505,5,EXACT,1,06019002906,0.0,100,06019002906,06019002906,clean,True,True
A10000_00506,5,EXACT,1,06037405900,0.0,100,06037405900,06037405900,clean,True,True
A10000_00507,5,EXACT,1,23017965700,0.0,100,23017965700,23017965700,clean,True,True
A10000_00508,5,EXACT,1,22045030100,0.0,100,22045030100,22045030100,clean,True,True
A10000_00509,5,EXACT,1,42011012800,0.0,100,42011012800,42011012800,clean,True,True
A10000_00510,5,EXACT,1,48415950600,0.0,100,48415950600,48415950600,clean,True,True
A10000_00511,5,EXACT,1,25025110403,0.0,100,25025110403,25025110403,clean,True,True
A10000_00512,5,EXACT,1,04019003503,0.0,100,04019003503,04019003503,clean,True,True
A10000_00513,5,EXACT,1,34023001416,0.0,100,34023001416,34023001416,clean,True,True
A10000_00514,5,EXACT,1,05091020702,0.0,100,05091020702,05091020702,clean,True,True
A10000_00515,5,EXACT,1,06037128101,0.0,100,06037128101,06037128101,clean,True,True
A10000_00516,5,EXACT,1,26029001400,0.0,100,26029001400,26029001400,clean,True,True
A10000_00517,5,EXACT,1,34019010900,0.0,100,34019010900,34019010900,clean,True,True
A10000_00518,5,EXACT,1,17201003400,0.0,100,17201003400,17201003400,clean,True,True
A10000_00519,5,EXACT,1,06025010800,0.0,100,06025010800,06025010800,clean,True,True
A10000_00520,5,EXACT,1,27005450200,0.0,100,27005450200,27005450200,clean,True,True
A10000_00521,5,EXACT,1,18159020100,0.0,100,18159020100,18159020100,clean,True,True
A10000_00522,5,EXACT,1,25009266400,0.0,100,25009266400,25009266400,clean,True,True
A10000_00523,5,EXACT,1,51121020202,0.0,100,51121020202,51121020202,clean,True,True
A10000_00524,5,EXACT,1,08059012052,0.0,100,08059012052,08059012052,clean,True,True
A10000_00525,5,EXACT,1,12011090404,0.0,100,12011090404,12011090404,clean,True,True
A10000_00526,5,EXACT,1,48113016413,0.0,100,48113016413,48113016413,clean,True,True
A10000_00527,5,EXACT,1,36093032902,0.0,100,36093032902,36093032902,clean,True,True
A10000_00528,5,EXACT,1,48201240501,0.0,100,48201240501,48201240501,clean,True,True
A10000_00529,5,EXACT,1,12021010102,0.0,100,12021010102,12021010102,clean,True,True
A10000_00530,5,EXACT,1,26125142500,0.0,100,26125142500,26125142500,clean,True,True
A10000_00531,5,EXACT,1,51013102600,0.0,100,51013102600,51013102600,clean,True,True
A10000_00532,5,EXACT,1,37105030401,0.0,100,37105030401,37105030401,clean,True,True
A10000_00533,5,EXACT,1,08051963800,0.0,100,08051963800,08051963800,clean,True,True
A10000_00534,5,EXACT,1,48355005801,0.0,100,48355005801,48355005801,clean,True,True
A10000_00535,5,EXACT,1,40131050405,0.0,100,40131050405,40131050405,clean,True,True
A10000_00536,5,EXACT,1,36081010400,0.0,100,36081010400,36081010400,clean,True,True
A10000_00537,5,EXACT,1,26099224100,0.0,100,26099224100,26099224100,clean,True,True
A10000_00538,5,EXACT,1,32003003427,0.0,100,32003003427,32003003427,clean,True,True
A10000_00539,5,EXACT,1,06031001002,0.0,100,06031001002,06031001002,clean,True,True
A10000_00540,5,EXACT,1,13295020700,0.0,100,13295020700,13295020700,clean,True,True
A10000_00541,5,EXACT,1,36007014600,0.0,100,36007014600,36007014600,clean,True,True
