participant_id,scenario,pct_poverty,pct_unemployment,median_rent,pct_vacant_housing,median_income
A10000_00444,clean,3.1,5.7,1324.0,6.6,102258.0
A10000_00445,clean,34.8,21.7,721.0,11.9,26859.0
A10000_00446,clean,16.3,8.1,927.0,6.2,42390.0
A10000_00447,clean,3.5,5.1,1611.0,3.4,110586.0
A10000_00448,clean,34.5,13.4,637.0,15.4,26492.0
A10000_00449,clean,16.5,12.6,780.0,1.0,42609.0
A10000_00450,clean,10.9,3.1,666.0,13.5,44208.0
A10000_00451,clean,15.7,5.6,927.0,4.1,53789.0
A10000_00452,clean,1.7,10.8,1545.0,15.1,96932.0
A10000_00453,clean,16.0,15.7,683.0,12.0,48065.0
A10000_00454,clean,27.5,7.5,530.0,11.9,28178.0
A10000_00455,clean,10.7,7.7,1009.0,6.8,60483.0
A10000_00456,clean,17.0,13.1,471.0,9.6,54615.0
A10000_00457,clean,2.6,4.6,1037.0,4.1,72813.0
A10000_00458,clean,19.3,4.6,1601.0,8.1,80143.0
A10000_00459,clean,5.5,2.8,841.0,7.0,67277.0
A10000_00460,clean,3.6,3.0,1215.0,7.3,97083.0
A10000_00461,clean,28.4,18.3,791.0,21.1,30500.0
A10000_00462,clean,11.5,8.6,1051.0,5.2,72845.0
A10000_00463,clean,10.1,8.8,1539.0,1.2,125347.0
A10000_00464,clean,24.5,12.9,669.0,17.7,33918.0
A10000_00465,clean,5.9,8.2,885.0,6.9,64118.0
A10000_00466,clean,7.4,5.3,2001.0,6.5,75000.0
A10000_00467,clean,34.3,30.5,507.0,22.4,31008.0
A10000_00468,clean,10.5,6.8,690.0,28.8,49340.0
A10000_00469,clean,10.6,7.7,749.0,9.1,53151.0
A10000_00470,clean,22.3,9.5,570.0,12.0,47262.0
A10000_00471,clean,19.8,4.0,535.0,5.3,48144.0
A10000_00472,clean,41.8,23.5,657.0,22.1,22179.0
A10000_00473,clean,15.8,8.6,565.0,15.1,42791.0
A10000_00474,clean,12.3,8.5,772.0,6.2,40365.0
A10000_00475,clean,5.9,6.0,1564.0,11.1,66696.0
A10000_00476,clean,41.3,12.8,621.0,24.9,25641.0
A10000_00477,clean,11.2,1.5,1070.0,6.5,42447.0
A10000_00478,clean,12.0,18.5,1322.0,8.1,44803.0
A10000_00479,clean,10.5,7.6,1353.0,1.2,92614.0
A10000_00480,clean,32.6,15.2,840.0,5.9,32313.0
A10000_00481,clean,2.8,8.6,830.0,8.0,72629.0
A10000_00482,clean,10.2,11.4,929.0,5.1,54973.0
A10000_00483,clean,33.9,29.8,532.0,22.0,48900.0
A10000_00484,clean,19.1,9.7,625.0,12.1,37549.0
A10000_00485,clean,6.9,5.6,1572.0,24.5,81705.0
A10000_00486,clean,30.7,13.4,570.0,10.3,29905.0
A10000_00487,clean,44.6,19.4,1126.0,6.8,34635.0
A10000_00488,clean,33.6,7.0,1364.0,10.5,40221.0
A10000_00489,clean,4.4,7.4,2001.0,0.0,143431.0
A10000_00490,clean,13.3,11.2,655.0,13.6,49593.0
A10000_00491,clean,10.0,7.3,1192.0,62.0,52639.0
A10000_00492,clean,15.9,9.3,871.0,11.5,38927.0
A10000_00493,clean,4.4,5.8,895.0,12.2,60230.0
A10000_00494,clean,16.5,6.2,546.0,17.0,42316.0
A10000_00495,clean,5.4,8.7,1554.0,2.7,88412.0
A10000_00496,clean,3.7,5.0,832.0,9.3,76944.0
A10000_00497,clean,9.9,5.2,1110.0,4.3,61826.0
A10000_00498,clean,37.6,24.7,603.0,39.9,26019.0
A10000_00499,clean,11.1,3.9,2000.0,3.5,106281.0
A10000_00500,clean,20.0,11.8,771.0,26.2,44167.0
A10000_00501,clean,20.0,17.3,1230.0,12.1,46071.0
A10000_00502,clean,29.0,12.7,739.0,16.6,35417.0
A10000_00503,clean,5.8,7.6,1288.0,11.3,57849.0
A10000_00504,clean,1.0,3.7,2001.0,0.0,144750.0
A10000_00505,clean,42.2,12.4,830.0,9.7,37196.0
A10000_00506,clean,7.3,15.9,1491.0,4.1,65278.0
A10000_00507,clean,17.9,10.4,339.0,23.1,44184.0
A10000_00508,clean,30.3,13.6,506.0,13.1,36655.0
A10000_00509,clean,13.4,11.6,898.0,6.7,53996.0
A10000_00510,clean,15.8,7.3,696.0,14.7,47440.0
A10000_00511,clean,14.2,11.6,1121.0,6.1,67031.0
A10000_00512,clean,51.0,18.0,775.0,11.0,28381.0
A10000_00513,clean,9.3,6.2,1317.0,4.1,84358.0
A10000_00514,clean,18.5,10.1,687.0,21.3,34089.0
A10000_00515,clean,15.3,7.0,1160.0,2.5,45882.0
A10000_00516,clean,19.9,9.8,728.0,38.3,41000.0
A10000_00517,clean,1.0,13.7,1409.0,3.2,95357.0
A10000_00518,clean,12.2,14.6,922.0,8.3,43393.0
A10000_00519,clean,3.8,14.5,636.0,22.0,72917.0
A10000_00520,clean,13.3,3.4,588.0,36.7,54861.0
A10000_00521,clean,14.9,11.1,834.0,5.9,53153.0
A10000_00522,clean,5.8,5.9,993.0,0.0,70220.0
A10000_00523,clean,28.5,4.8,600.0,11.2,25781.0
A10000_00524,clean,7.1,8.8,1592.0,3.9,75213.0
A10000_00525,clean,33.2,16.1,1029.0,16.0,33364.0
A10000_00526,clean,5.9,2.7,931.0,7.1,90172.0
A10000_00527,clean,3.5,7.9,674.0,6.0,61898.0
A10000_00528,clean,42.4,13.2,746.0,10.3,24712.0
A10000_00529,clean,7.6,5.4,1344.0,32.8,67154.0
A10000_00530,clean,23.2,15.0,863.0,8.0,31966.0
A10000_00531,clean,6.3,5.7,1403.0,2.4,86165.0
A10000_00532,clean,37.2,20.4,576.0,13.1,26434.0
A10000_00533,clean,5.8,7.0,1086.0,54.2,62120.0
A10000_00534,clean,4.6,2.5,1032.0,4.6,98833.0
A10000_00535,clean,7.1,3.6,686.0,4.9,108387.0
A10000_00536,clean,22.9,11.5,1307.0,7.7,62841.0
A10000_00537,clean,2.3,4.9,1990.0,1.2,108990.0
A10000_00538,clean,16.7,13.5,965.0,18.5,40380.0
A10000_00539,clean,34.4,16.5,807.0,6.2,33288.0
A10000_00540,clean,17.7,13.3,590.0,18.0,29950.0
A10000_00541,clean,2.4,5.5,738.0,2.9,66753.0
A10000_00542,clean,10.4,2.5,689.0,6.8,45385.0
A10000_00543,clean,11.3,3.7,1111.0,25.0,49826.0
A10000_00544,clean,7.4,3.9,963.0,15.1,59103.0
A10000_00545,clean,9.0,9.9,592.0,32.3,65893.0
A10000_00546,clean,16.9,17.8,832.0,21.2,36290.0
A10000_00547,clean,2.9,5.8,1205.0,1.9,83985.0
A10000_00548,clean,22.5,12.5,603.0,9.5,43476.0
A10000_00549,clean,15.7,5.5,1052.0,10.6,53618.0
A10000_00550,clean,16.4,9.2,400.0,11.6,47150.0
A10000_00551,clean,34.6,0.0,505.0,18.5,21058.0
A10000_00552,clean,40.2,11.6,521.0,5.8,24971.0
A10000_00553,clean,2.5,3.8,581.0,4.6,91509.0
A10000_00554,clean,34.0,13.5,754.0,13.1,35769.0
A10000_00555,clean,5.8,6.1,1073.0,11.3,67572.0
A10000_00556,clean,9.0,9.4,1456.0,11.3,65298.0
A10000_00557,clean,11.3,10.0,927.0,4.4,64970.0
A10000_00558,clean,11.9,5.8,1032.0,3.2,50273.0
A10000_00559,clean,16.0,12.8,805.0,10.8,52847.0
A10000_00560,clean,11.4,2.0,958.0,6.0,63088.0
A10000_00561,clean,20.2,35.9,873.0,22.3,36006.0
A10000_00562,clean,4.4,2.3,1410.0,1.2,93152.0
A10000_00563,clean,8.8,3.2,1196.0,7.2,62255.0
A10000_00564,clean,21.3,11.5,598.0,12.7,35682.0
A10000_00565,clean,10.3,10.0,969.0,4.7,65136.0
A10000_00566,clean,37.8,27.4,1186.0,17.5,46798.0
A10000_00567,clean,14.6,11.8,1438.0,3.5,75744.0
A10000_00568,clean,13.0,6.9,844.0,8.3,29547.0
A10000_00569,clean,20.3,10.8,641.0,14.9,56947.0
A10000_00570,clean,24.3,8.9,607.0,10.0,40795.0
A10000_00571,clean,12.9,11.0,518.0,14.4,40631.0
A10000_00572,clean,29.7,7.8,871.0,14.4,37589.0
A10000_00573,clean,5.9,4.4,1194.0,7.9,68542.0
A10000_00574,clean,16.8,22.7,791.0,8.9,55868.0
A10000_00575,clean,7.5,2.8,866.0,14.5,45469.0
A10000_00576,clean,49.4,18.7,754.0,10.0,21141.0
A10000_00577,clean,10.8,15.4,794.0,9.2,51959.0
A10000_00578,clean,24.3,12.3,1337.0,6.3,44092.0
A10000_00579,clean,4.1,3.8,1391.0,7.6,71633.0
A10000_00580,clean,18.1,3.6,1222.0,1.2,45163.0
A10000_00581,clean,2.8,5.1,633.0,3.5,64697.0
A10000_00582,clean,13.5,6.0,617.0,30.4,49725.0
A10000_00583,clean,20.6,6.2,685.0,6.7,53646.0
A10000_00584,clean,14.4,6.6,1159.0,2.3,61193.0
A10000_00585,clean,8.8,4.5,733.0,27.7,58800.0
A10000_00586,clean,5.9,9.2,1072.0,3.0,80648.0
A10000_00587,clean,7.9,2.6,1989.0,20.7,111923.0
A10000_00588,clean,1.2,6.8,2001.0,9.7,80391.0
A10000_00589,clean,16.6,5.7,450.0,13.0,42135.0
A10000_00590,clean,18.4,9.7,961.0,10.8,37957.0
A10000_00591,clean,31.6,21.9,828.0,15.4,26791.0
A10000_00592,clean,10.3,7.4,1849.0,7.8,90396.0
A10000_00593,clean,3.6,8.8,813.0,19.5,82688.0
A10000_00594,clean,10.8,11.7,951.0,10.9,48060.0
A10000_00595,clean,21.9,13.5,517.0,15.4,36922.0
A10000_00596,clean,10.7,14.3,807.0,8.3,52643.0
A10000_00597,clean,17.6,5.9,1161.0,6.6,85286.0
A10000_00598,clean,17.7,13.6,955.0,6.7,43586.0
A10000_00599,clean,25.9,21.4,811.0,13.7,31323.0
A10000_00600,clean,7.2,6.8,841.0,5.0,61536.0
A10000_00601,clean,20.9,9.3,669.0,37.5,35039.0
A10000_00602,clean,13.4,3.6,429.0,50.1,38629.0
A10000_00603,clean,7.6,6.9,1337.0,2.9,78421.0
A10000_00604,clean,17.0,9.7,922.0,23.1,51875.0
A10000_00605,clean,9.2,7.4,2001.0,13.2,57596.0
A10000_00606,clean,12.7,3.6,723.0,4.4,50244.0
A10000_00607,clean,7.4,3.1,810.0,4.6,77143.0
A10000_00608,clean,4.3,8.2,1865.0,7.4,76806.0
A10000_00609,clean,36.9,18.4,863.0,22.4,40417.0
A10000_00610,clean,4.1,7.1,1854.0,7.9,150391.0
A10000_00611,clean,11.9,15.8,1233.0,5.6,66375.0
A10000_00612,clean,21.1,11.7,819.0,8.8,37997.0
A10000_00613,clean,3.2,7.7,2001.0,5.1,109118.0
A10000_00614,clean,18.3,8.2,882.0,13.2,56356.0
A10000_00615,clean,20.3,9.4,1394.0,12.0,53780.0
A10000_00616,clean,24.0,14.5,1206.0,6.4,40670.0
A10000_00617,clean,11.8,13.3,1233.0,10.0,60505.0
A10000_00618,clean,30.4,10.9,707.0,18.4,29953.0
A10000_00619,clean,17.6,10.3,539.0,20.2,36208.0
A10000_00620,clean,9.2,6.1,908.0,7.0,72537.0
A10000_00621,clean,16.7,14.7,1078.0,7.7,48133.0
A10000_00622,clean,15.3,9.3,1358.0,11.2,57366.0
A10000_00623,clean,36.7,13.6,761.0,20.8,28534.0
A10000_00624,clean,1.7,6.3,891.0,6.5,79323.0
A10000_00625,clean,9.2,20.5,2001.0,7.0,71000.0
A10000_00626,clean,7.1,3.6,1072.0,9.9,82028.0
A10000_00627,clean,9.1,13.3,1605.0,8.6,68810.0
A10000_00628,clean,28.0,7.9,596.0,12.9,34255.0
A10000_00629,clean,11.4,11.3,809.0,13.2,37731.0
A10000_00630,clean,32.4,18.9,581.0,23.2,25253.0
A10000_00631,clean,6.0,4.3,944.0,5.5,62168.0
A10000_00632,clean,35.2,6.5,1106.0,4.2,36667.0
A10000_00633,clean,27.9,5.6,380.0,21.3,37845.0
A10000_00634,clean,6.7,4.2,786.0,20.7,58787.0
A10000_00635,clean,19.2,12.6,494.0,20.9,30319.0
A10000_00636,clean,32.0,15.3,768.0,20.4,30590.0
A10000_00637,clean,3.8,5.4,1564.0,3.0,87917.0
A10000_00638,clean,3.2,4.9,1881.0,4.6,96273.0
A10000_00639,clean,10.5,11.3,1472.0,9.5,79049.0
A10000_00640,clean,6.4,5.3,707.0,11.0,59063.0
A10000_00641,clean,4.9,2.3,1081.0,2.9,91555.0
A10000_00642,clean,15.5,5.2,699.0,2.4,52458.0
A10000_00643,clean,7.4,12.5,2001.0,2.6,91250.0
A10000_00644,clean,25.1,11.9,813.0,15.7,38451.0
A10000_00645,clean,13.0,7.5,1569.0,6.2,66979.0
A10000_00646,clean,12.9,4.9,1335.0,81.9,68636.0
A10000_00647,clean,7.6,2.4,925.0,8.0,70954.0
A10000_00648,clean,15.2,18.7,871.0,16.2,66068.0
A10000_00649,clean,11.0,8.3,1897.0,10.7,82147.0
A10000_00650,clean,4.7,6.3,1184.0,13.9,87094.0
A10000_00651,clean,21.9,4.7,732.0,15.9,52308.0
A10000_00652,clean,9.7,9.5,2001.0,0.0,96164.0
A10000_00653,clean,16.8,7.9,719.0,23.0,32431.0
A10000_00654,clean,8.3,11.9,927.0,4.7,62357.0
A10000_00655,clean,21.0,8.9,594.0,10.1,49186.0
A10000_00656,clean,14.9,14.3,588.0,6.7,46983.0
A10000_00657,clean,9.3,6.4,840.0,6.1,54307.0
A10000_00658,clean,8.8,12.9,782.0,9.5,48846.0
A10000_00659,clean,36.0,8.5,635.0,13.7,38418.0
A10000_00660,clean,7.7,3.6,800.0,9.6,39703.0
A10000_00661,clean,5.9,3.6,1078.0,1.5,79207.0
A10000_00662,clean,5.4,2.8,543.0,5.2,75536.0
A10000_00663,clean,40.5,23.4,656.0,10.4,28214.0
A10000_00664,clean,41.4,26.9,431.0,29.7,19022.0
A10000_00665,clean,56.0,37.5,503.0,17.0,19075.0
A10000_00666,clean,14.7,13.9,669.0,10.9,40165.0
A10000_00667,clean,17.7,7.8,1222.0,2.3,54803.0
A10000_00668,clean,22.3,14.4,932.0,16.0,34706.0
A10000_00669,clean,16.7,7.5,777.0,11.4,44375.0
A10000_00670,clean,26.4,6.5,619.0,16.3,31681.0
A10000_00671,clean,10.7,10.2,1227.0,8.6,61285.0
A10000_00672,clean,27.9,7.0,964.0,7.0,44672.0
A10000_00673,clean,19.6,7.1,528.0,1.8,38132.0
A10000_00674,clean,29.2,20.6,992.0,17.9,27899.0
A10000_00675,clean,11.5,9.4,1186.0,7.7,70833.0
A10000_00676,clean,8.2,8.2,1385.0,10.4,77220.0
A10000_00677,clean,23.5,10.8,975.0,10.3,40847.0
A10000_00678,clean,1.4,5.4,1118.0,3.0,107149.0
A10000_00679,clean,18.9,3.5,536.0,18.2,42589.0
A10000_00680,clean,12.2,6.3,669.0,3.9,58004.0
A10000_00681,clean,10.5,10.7,1016.0,0.0,55375.0
A10000_00682,clean,7.2,13.9,1978.0,16.4,107928.0
A10000_00683,clean,6.8,10.1,878.0,0.5,60208.0
A10000_00684,clean,8.9,13.1,815.0,3.9,57004.0
A10000_00685,clean,3.5,2.7,962.0,0.0,102803.0
A10000_00686,clean,0.0,5.1,788.0,14.7,65438.0
A10000_00687,clean,20.4,4.7,759.0,8.7,41695.0
A10000_00688,clean,12.2,8.0,720.0,14.0,46767.0
A10000_00689,clean,8.3,5.8,700.0,15.4,55129.0
A10000_00690,clean,20.7,15.4,700.0,10.5,42794.0
A10000_00691,clean,27.6,4.7,595.0,6.8,25972.0
A10000_00692,clean,32.8,10.4,1103.0,4.3,27596.0
A10000_00693,clean,45.4,18.7,956.0,11.8,30982.0
A10000_00694,clean,6.0,7.9,734.0,10.4,67761.0
A10000_00695,clean,16.2,6.7,809.0,5.6,48892.0
A10000_00696,clean,10.9,12.7,1326.0,9.9,67125.0
A10000_00697,clean,11.1,15.5,827.0,21.1,38638.0
A10000_00698,clean,8.8,10.7,1044.0,4.0,49388.0
A10000_00699,clean,30.1,4.0,1256.0,11.9,61667.0
A10000_00700,clean,3.0,4.0,1784.0,8.9,100391.0
A10000_00701,clean,6.5,3.5,507.0,12.1,51012.0
A10000_00702,clean,19.0,14.4,918.0,15.9,57829.0
A10000_00703,clean,2.7,3.1,1417.0,0.9,121406.0
A10000_00704,clean,17.0,18.9,775.0,16.1,34531.0
A10000_00705,clean,24.8,20.2,870.0,17.5,40431.0
A10000_00706,clean,22.0,7.0,568.0,5.4,40636.0
A10000_00707,clean,26.5,8.0,1153.0,7.6,34635.0
A10000_00708,clean,43.1,50.4,796.0,36.9,18485.0
A10000_00709,clean,2.2,3.7,2001.0,4.1,149821.0
A10000_00710,clean,29.1,24.8,919.0,9.3,52563.0
A10000_00711,clean,1.4,5.4,1558.0,5.6,91207.0
A10000_00712,clean,45.7,9.2,386.0,13.6,17419.0
A10000_00713,clean,3.9,1.7,754.0,9.0,66250.0
A10000_00714,clean,6.0,4.2,1791.0,5.5,106765.0
A10000_00715,clean,6.9,4.3,1036.0,11.4,67067.0
A10000_00716,clean,14.9,10.6,1525.0,5.8,77734.0
A10000_00717,clean,44.2,28.2,627.0,29.6,17275.0
A10000_00718,clean,51.2,29.7,632.0,45.1,21979.0
A10000_00719,clean,33.4,13.9,727.0,5.2,18502.0
A10000_00720,clean,28.1,19.6,738.0,20.9,29040.0
A10000_00721,clean,27.5,20.5,605.0,10.9,25473.0
A10000_00722,clean,4.8,1.9,795.0,15.4,44118.0
A10000_00723,clean,37.7,8.8,571.0,6.0,20610.0
A10000_00724,clean,1.5,4.3,2001.0,4.2,250001.0
A10000_00725,clean,19.8,4.5,993.0,7.0,48875.0
A10000_00726,clean,6.3,12.4,788.0,1.5,49594.0
A10000_00727,clean,19.9,15.9,888.0,30.5,31283.0
A10000_00728,clean,14.3,10.2,581.0,20.1,40451.0
A10000_00729,clean,6.2,6.6,1054.0,9.6,83605.0
A10000_00730,clean,26.6,12.2,549.0,6.2,41792.0
A10000_00731,clean,11.2,11.1,1130.0,13.6,71848.0
A10000_00732,clean,16.8,6.1,811.0,55.5,45396.0
A10000_00733,clean,11.3,8.5,1075.0,6.7,60811.0
A10000_00734,clean,4.7,7.3,1111.0,58.6,76705.0
A10000_00735,clean,18.9,9.8,960.0,8.1,47711.0
A10000_00736,clean,19.6,5.0,600.0,21.0,36017.0
A10000_00737,clean,36.4,21.2,604.0,27.5,32794.0
A10000_00738,clean,11.1,3.2,1121.0,8.8,65905.0
A10000_00739,clean,24.5,13.0,668.0,3.3,42000.0
A10000_00740,clean,3.0,6.5,1468.0,8.7,87617.0
A10000_00741,clean,7.6,4.2,1242.0,2.7,96816.0
A10000_00742,clean,44.0,26.0,554.0,18.9,25815.0
A10000_00743,clean,8.0,5.8,1104.0,3.6,73217.0
A10000_00744,clean,38.6,25.5,776.0,11.2,19248.0
A10000_00745,clean,13.2,8.9,815.0,11.2,49028.0
A10000_00746,clean,10.0,2.2,746.0,7.2,65375.0
A10000_00747,clean,23.8,6.1,1218.0,7.5,54667.0
A10000_00748,clean,30.3,12.6,893.0,25.4,28125.0
A10000_00749,clean,16.7,16.9,928.0,12.5,36198.0
A10000_00750,clean,4.7,9.2,1801.0,9.4,56714.0
A10000_00751,clean,27.6,12.1,1124.0,12.5,61310.0
A10000_00752,clean,14.7,6.1,800.0,17.4,36875.0
A10000_00753,clean,17.0,8.7,968.0,10.9,56773.0
A10000_00754,clean,33.1,22.3,780.0,12.5,26865.0
A10000_00755,clean,12.7,3.2,779.0,17.4,46696.0
A10000_00756,clean,23.4,8.8,893.0,6.4,63300.0
A10000_00757,clean,4.6,4.9,523.0,5.9,55972.0
A10000_00758,clean,8.0,14.4,854.0,8.9,67679.0
A10000_00759,clean,16.7,14.3,639.0,9.7,41283.0
A10000_00760,clean,5.4,4.3,986.0,14.9,93245.0
A10000_00761,clean,4.1,2.8,951.0,4.4,77390.0
A10000_00762,clean,3.4,13.0,1322.0,7.6,69306.0
A10000_00763,clean,33.2,7.0,599.0,28.6,22574.0
A10000_00764,clean,7.7,6.8,1141.0,0.0,77667.0
A10000_00765,clean,15.3,10.8,494.0,8.5,39893.0
A10000_00766,clean,8.9,5.0,1849.0,3.0,71375.0
A10000_00767,clean,3.7,6.7,1168.0,9.9,93770.0
A10000_00768,clean,7.7,6.2,824.0,27.2,57551.0
A10000_00769,clean,3.0,13.3,1705.0,6.3,64745.0
A10000_00770,clean,30.6,20.0,809.0,19.6,28590.0
A10000_00771,clean,1.2,6.7,1033.0,9.7,135139.0
A10000_00772,clean,11.3,8.7,541.0,33.0,51275.0
A10000_00773,clean,4.0,4.5,1311.0,7.8,92251.0
A10000_00774,clean,1.7,6.9,926.0,8.2,80673.0
A10000_00775,clean,10.3,3.7,850.0,6.5,56523.0
A10000_00776,clean,21.1,12.9,668.0,11.2,42786.0
A10000_00777,clean,6.9,2.7,1329.0,6.1,71349.0
A10000_00778,clean,4.4,12.2,1796.0,1.5,95556.0
A10000_00779,clean,6.0,8.1,1453.0,3.2,102409.0
A10000_00780,clean,35.7,28.4,639.0,20.4,23267.0
A10000_00781,clean,25.9,9.9,1060.0,6.0,41875.0
A10000_00782,clean,16.7,9.0,703.0,24.6,40313.0
A10000_00783,clean,36.3,18.7,581.0,9.6,28116.0
A10000_00784,clean,3.8,3.1,998.0,2.6,87336.0
A10000_00785,clean,17.0,11.1,1129.0,11.5,50379.0
A10000_00786,clean,50.0,16.8,639.0,25.3,26750.0
A10000_00787,clean,3.9,7.5,1600.0,8.2,107778.0
A10000_00788,clean,2.2,3.6,1745.0,2.6,105865.0
A10000_00789,clean,37.2,11.7,533.0,13.6,21618.0
A10000_00790,clean,41.1,15.9,1134.0,0.0,39886.0
A10000_00791,clean,15.5,7.2,856.0,8.8,54301.0
A10000_00792,clean,12.5,4.2,880.0,10.9,65169.0
A10000_00793,clean,13.8,10.4,741.0,8.8,46767.0
A10000_00794,clean,4.7,2.5,1100.0,2.6,96250.0
A10000_00795,clean,42.4,12.3,1170.0,10.5,28304.0
A10000_00796,clean,6.2,8.3,1296.0,2.2,75625.0
A10000_00797,clean,15.8,11.4,1202.0,11.0,47670.0
A10000_00798,clean,12.1,9.7,1545.0,3.1,72422.0
A10000_00799,clean,11.6,7.6,1036.0,42.1,36645.0
A10000_00800,clean,26.5,15.8,957.0,7.5,50485.0
A10000_00801,clean,11.5,5.8,809.0,5.4,45039.0
A10000_00802,clean,9.8,7.8,1171.0,5.6,97188.0
A10000_00803,clean,65.9,21.0,606.0,27.7,11935.0
A10000_00804,clean,7.6,17.7,975.0,8.1,40335.0
A10000_00805,clean,8.5,7.8,534.0,19.8,47379.0
A10000_00806,clean,9.5,9.0,1230.0,17.6,51650.0
A10000_00807,clean,20.0,13.1,958.0,34.0,34500.0
A10000_00808,clean,21.0,16.1,709.0,23.4,35068.0
A10000_00809,clean,14.9,9.3,830.0,12.4,38985.0
A10000_00810,clean,14.0,7.6,664.0,12.6,49494.0
A10000_00811,clean,41.3,17.8,924.0,6.3,29712.0
A10000_00812,clean,43.6,11.1,660.0,20.1,29250.0
A10000_00813,clean,7.7,4.3,932.0,9.1,81512.0
A10000_00814,clean,35.6,20.0,776.0,10.9,26739.0
A10000_00815,clean,3.7,7.3,1239.0,6.9,95413.0
A10000_00816,clean,1.6,4.5,2001.0,3.9,116161.0
A10000_00817,clean,21.9,10.3,383.0,16.0,34189.0
A10000_00818,clean,2.1,7.7,1690.0,2.5,125521.0
A10000_00819,clean,43.8,22.4,616.0,36.5,20795.0
A10000_00820,clean,10.4,7.2,643.0,0.6,50699.0
A10000_00821,clean,59.9,9.7,371.0,7.7,25438.0
A10000_00822,clean,24.5,13.8,633.0,7.4,36250.0
A10000_00823,clean,33.2,8.9,509.0,8.9,44632.0
A10000_00824,clean,9.6,16.5,863.0,1.4,54182.0
A10000_00825,clean,22.0,13.6,905.0,16.7,44779.0
A10000_00826,clean,5.1,4.4,830.0,6.1,98824.0
A10000_00827,clean,0.3,4.4,1667.0,13.1,103661.0
A10000_00828,clean,10.2,7.7,1634.0,7.5,64894.0
A10000_00829,clean,4.5,6.1,1390.0,5.4,73352.0
A10000_00830,clean,1.0,2.9,1685.0,8.5,108768.0
A10000_00831,clean,19.6,16.0,768.0,8.9,46324.0
A10000_00832,clean,25.5,9.3,686.0,1.5,33581.0
A10000_00833,clean,3.4,4.1,1575.0,5.0,112218.0
A10000_00834,clean,13.2,3.9,1070.0,2.8,41143.0
A10000_00835,clean,1.8,7.0,2001.0,5.3,121467.0
A10000_00836,clean,9.1,8.7,1603.0,2.0,89194.0
A10000_00837,clean,18.7,12.9,1069.0,12.1,60076.0
A10000_00838,clean,7.2,14.1,1042.0,7.8,62589.0
A10000_00839,clean,2.1,6.1,858.0,9.8,62877.0
A10000_00840,clean,17.5,6.7,584.0,25.7,30679.0
A10000_00841,clean,30.4,8.4,1267.0,16.4,37433.0
A10000_00842,clean,22.4,10.4,638.0,20.1,36292.0
A10000_00843,clean,19.2,22.2,1492.0,12.9,55252.0
A10000_00844,clean,17.9,11.5,673.0,12.8,33897.0
A10000_00845,clean,34.9,23.1,886.0,12.6,35105.0
A10000_00846,clean,33.2,26.5,1194.0,27.1,30865.0
A10000_00847,clean,13.3,10.2,985.0,3.3,52727.0
A10000_00848,clean,4.6,3.5,2001.0,14.6,149107.0
A10000_00849,clean,12.9,12.5,1420.0,4.3,56625.0
A10000_00850,clean,32.3,8.6,841.0,10.5,34428.0
A10000_00851,clean,15.6,5.3,500.0,8.2,43165.0
A10000_00852,clean,9.4,5.7,919.0,8.7,42045.0
A10000_00853,clean,26.1,12.7,1046.0,11.7,44145.0
A10000_00854,clean,26.0,18.4,681.0,5.3,43707.0
A10000_00855,clean,18.6,9.3,1394.0,5.3,47155.0
A10000_00856,clean,6.1,5.0,1088.0,6.7,61259.0
A10000_00857,clean,30.1,2.7,588.0,14.1,29915.0
A10000_00858,clean,21.1,12.9,598.0,13.3,36959.0
A10000_00859,clean,12.5,10.6,905.0,13.7,55278.0
A10000_00860,clean,13.9,4.4,518.0,11.9,48690.0
A10000_00861,clean,19.7,9.7,470.0,10.8,41023.0
A10000_00862,clean,20.9,7.6,702.0,15.3,29057.0
A10000_00863,clean,1.8,3.0,769.0,9.7,61204.0
A10000_00864,clean,25.7,5.8,918.0,37.5,30613.0
A10000_00865,clean,27.2,15.9,843.0,18.1,30928.0
A10000_00866,clean,32.1,23.0,658.0,27.9,31482.0
A10000_00867,clean,10.7,7.0,983.0,11.0,71944.0
A10000_00868,clean,33.6,18.3,707.0,10.9,26612.0
A10000_00869,clean,7.6,5.0,623.0,3.9,56511.0
A10000_00870,clean,14.8,3.6,687.0,14.4,48917.0
A10000_00871,clean,8.8,7.4,1243.0,13.8,74841.0
A10000_00872,clean,15.8,6.2,374.0,14.3,35179.0
A10000_00873,clean,38.5,11.2,706.0,12.1,24087.0
A10000_00874,clean,3.9,6.2,761.0,4.4,72716.0
A10000_00875,clean,9.2,6.8,728.0,38.5,53924.0
A10000_00876,clean,20.9,10.9,634.0,4.6,35946.0
A10000_00877,clean,40.3,12.1,372.0,17.2,24758.0
A10000_00878,clean,15.7,10.4,1446.0,12.2,56794.0
A10000_00879,clean,38.2,15.3,747.0,15.4,27972.0
A10000_00880,clean,14.8,11.1,1307.0,5.6,67530.0
A10000_00881,clean,8.6,7.5,882.0,5.3,60556.0
A10000_00882,clean,8.4,3.1,1403.0,4.2,61830.0
A10000_00883,clean,2.6,5.3,1413.0,2.0,92205.0
A10000_00884,clean,9.9,6.6,844.0,6.3,52143.0
A10000_00885,clean,4.6,6.5,974.0,2.8,97976.0
A10000_00886,clean,23.5,26.9,957.0,21.9,42788.0
A10000_00887,clean,16.2,5.4,574.0,19.6,40870.0
