participant_id,true_tract_geoid,scenario
A10000_00931,48485011000,clean
A10000_00932,27139080400,clean
A10000_00933,37129011608,clean
A10000_00934,29077004003,clean
A10000_00935,33005971700,clean
A10000_00936,12095017901,clean
A10000_00937,48121021408,clean
A10000_00938,17089851101,clean
A10000_00939,49049000205,clean
A10000_00940,06099000404,clean
A10000_00941,42049002700,clean
A10000_00942,01093964600,clean
A10000_00943,25005613400,clean
A10000_00944,48085030516,clean
A10000_00945,25015821903,clean
A10000_00946,51001090200,clean
A10000_00947,36047007100,clean
A10000_00948,05119002209,clean
A10000_00949,31109000300,clean
A10000_00950,48085030304,clean
A10000_00951,42133023200,clean
A10000_00952,23001010500,clean
A10000_00953,17031230400,clean
A10000_00954,17043841318,clean
A10000_00955,23019015000,clean
A10000_00956,17125956400,clean
A10000_00957,47157007100,clean
A10000_00958,21173920100,clean
A10000_00959,22109000700,clean
A10000_00960,39063000800,clean
A10000_00961,26069000500,clean
A10000_00962,12115001302,clean
A10000_00963,42013011200,clean
A10000_00964,05121960302,clean
A10000_00965,23019028000,clean
A10000_00966,18145710300,clean
A10000_00967,36081157102,clean
A10000_00968,42049012400,clean
A10000_00969,25025081200,clean
A10000_00970,37027031000,clean
A10000_00971,45081960300,clean
A10000_00972,37081013900,clean
A10000_00973,36047075400,clean
A10000_00974,53061053302,clean
A10000_00975,26005030901,clean
A10000_00976,48113014001,clean
A10000_00977,48453000402,clean
A10000_00978,45055970500,clean
A10000_00979,09011702500,clean
A10000_00980,48121021505,clean
A10000_00981,26025003400,clean
A10000_00982,36047007600,clean
A10000_00983,06053000502,clean
A10000_00984,06001428600,clean
A10000_00985,13135050536,clean
A10000_00986,40143007632,clean
A10000_00987,39095005802,clean
A10000_00988,42101029900,clean
A10000_00989,06063000202,clean
A10000_00990,34005701103,clean
A10000_00991,06029000907,clean
A10000_00992,48215020724,clean
A10000_00993,26049002300,clean
A10000_00994,34027045402,clean
A10000_00995,12015030501,clean
A10000_00996,41049970100,clean
A10000_00997,49049003203,clean
A10000_00998,12099005933,clean
A10000_00999,37001021101,clean
A10000_01000,13215002700,clean
A10000_01001,12001002218,clean
A10000_01002,53063011800,clean
A10000_01003,27123040504,clean
A10000_01004,12099000202,clean
A10000_01005,48029161501,clean
A10000_01006,40109100500,clean
A10000_01007,48201541500,clean
A10000_01008,05051011602,clean
A10000_01009,27053009500,clean
A10000_01010,39035121300,clean
A10000_01011,06065043211,clean
A10000_01012,13039010500,clean
A10000_01013,06013333102,clean
A10000_01014,05131000200,clean
A10000_01015,29199480100,clean
A10000_01016,12011060606,clean
A10000_01017,17031612100,clean
A10000_01018,22063040500,clean
A10000_01019,19167070300,clean
A10000_01020,40109100200,clean
A10000_01021,06023010300,clean
A10000_01022,26147636000,clean
A10000_01023,37179020901,clean
A10000_01024,18085961800,clean
A10000_01025,24003731002,clean
A10000_01026,39093070901,clean
A10000_01027,55097961200,clean
A10000_01028,53061041000,clean
A10000_01029,32003005317,clean
A10000_01030,06055201401,clean
A10000_01031,55079010800,clean
A10000_01032,36081119300,clean
A10000_01033,47127930200,clean
A10000_01034,22071013800,clean
A10000_01035,36061022900,clean
A10000_01036,42079210900,clean
A10000_01037,23019007100,clean
A10000_01038,21171930100,clean
A10000_01039,48201421600,clean
A10000_01040,24033802700,clean
A10000_01041,21111012202,clean
A10000_01042,29185480100,clean
A10000_01043,55079090800,clean
A10000_01044,42091201201,clean
A10000_01045,26029000100,clean
A10000_01046,47149040304,clean
A10000_01047,55139003300,clean
A10000_01048,12095013503,clean
A10000_01049,49049003103,clean
A10000_01050,08013012903,clean
A10000_01051,45067950200,clean
A10000_01052,26021020900,clean
A10000_01053,09009175600,clean
A10000_01054,36081074500,clean
A10000_01055,36081062700,clean
A10000_01056,48201322200,clean
A10000_01057,42003401200,clean
A10000_01058,45003021500,clean
A10000_01059,06037402102,clean
A10000_01060,47047060600,clean
A10000_01061,42045402200,clean
A10000_01062,36081086900,clean
A10000_01063,06065044602,clean
A10000_01064,51011040200,clean
A10000_01065,12063210700,clean
A10000_01066,36021001300,clean
A10000_01067,25025000704,clean
A10000_01068,36055013508,clean
A10000_01069,47099960100,clean
A10000_01070,06073012502,clean
A10000_01071,02170000706,clean
A10000_01072,49043964305,clean
A10000_01073,51710005000,clean
A10000_01074,53015001900,clean
A10000_01075,39169002400,clean
A10000_01076,42045409500,clean
A10000_01077,39095003400,clean
A10000_01078,25009253201,clean
A10000_01079,36081133900,clean
A10000_01080,37171930901,clean
A10000_01081,21133950100,clean
A10000_01082,40097040800,clean
A10000_01083,04019004061,clean
A10000_01084,25017368901,clean
A10000_01085,51041100812,clean
A10000_01086,12091020600,clean
A10000_01087,41059950700,clean
A10000_01088,06037800504,clean
A10000_01089,05125010302,clean
A10000_01090,48201413201,clean
A10000_01091,13095011200,clean
A10000_01092,36119012900,clean
A10000_01093,37057060304,clean
A10000_01094,53073001201,clean
A10000_01095,27137013100,clean
A10000_01096,18097360302,clean
A10000_01097,37185950300,clean
A10000_01098,32013010701,clean
A10000_01099,42125743700,clean
A10000_01100,34033022201,clean
A10000_01101,12099007748,clean
A10000_01102,17031802607,clean
A10000_01103,48141010207,clean
A10000_01104,06037134522,clean
A10000_01105,06059099230,clean
A10000_01106,26163553600,clean
A10000_01107,21111011404,clean
A10000_01108,48185180101,clean
A10000_01109,06037431501,clean
A10000_01110,27119020200,clean
A10000_01111,36029010902,clean
A10000_01112,20103071102,clean
A10000_01113,40143002900,clean
A10000_01114,34005702207,clean
A10000_01115,42101006400,clean
A10000_01116,19159950200,clean
A10000_01117,12057012108,clean
A10000_01118,42011013200,clean
A10000_01119,19109950400,clean
A10000_01120,36029000200,clean
A10000_01121,47001020800,clean
A10000_01122,36081041100,clean
A10000_01123,51153901407,clean
A10000_01124,44009050301,clean
A10000_01125,48201332700,clean
A10000_01126,06001409900,clean
A10000_01127,12086003911,clean
A10000_01128,55025010502,clean
A10000_01129,36005028300,clean
A10000_01130,51735340300,clean
A10000_01131,45085000901,clean
A10000_01132,06075060700,clean
A10000_01133,24031706005,clean
A10000_01134,13077170405,clean
A10000_01135,24009860801,clean
A10000_01136,02020000703,clean
A10000_01137,53075000900,clean
A10000_01138,27117460100,clean
A10000_01139,18091041400,clean
A10000_01140,12115001804,clean
A10000_01141,24021752802,clean
A10000_01142,12099001914,clean
A10000_01143,05143010509,clean
A10000_01144,12011042200,clean
A10000_01145,12011100103,clean
A10000_01146,06037602504,clean
A10000_01147,40033871200,clean
A10000_01148,21035010800,clean
A10000_01149,12105012504,clean
A10000_01150,08001009553,clean
A10000_01151,21195930400,clean
A10000_01152,37045951503,clean
A10000_01153,22039950500,clean
A10000_01154,06095252401,clean
A10000_01155,06061021501,clean
A10000_01156,48439113408,clean
A10000_01157,55055100400,clean
A10000_01158,17031280800,clean
A10000_01159,12085000501,clean
A10000_01160,12009069801,clean
A10000_01161,37071031201,clean
A10000_01162,06085511702,clean
A10000_01163,34003003500,clean
A10000_01164,29037060003,clean
A10000_01165,37119005616,clean
A10000_01166,34035051900,clean
A10000_01167,42001030800,clean
A10000_01168,39101000400,clean
A10000_01169,30027030200,clean
A10000_01170,36047021300,clean
A10000_01171,49035113411,clean
A10000_01172,35001002600,clean
A10000_01173,22017022800,clean
A10000_01174,06065042519,clean
A10000_01175,04013422103,clean
A10000_01176,26125167300,clean
A10000_01177,24033801207,clean
A10000_01178,48439111304,clean
A10000_01179,40111000500,clean
A10000_01180,12099007908,clean
A10000_01181,27087940300,clean
A10000_01182,15001020801,clean
A10000_01183,17163501100,clean
A10000_01184,24001001300,clean
A10000_01185,36081011200,clean
A10000_01186,24003730204,clean
A10000_01187,42003473402,clean
A10000_01188,27053109100,clean
A10000_01189,27053107000,clean
A10000_01190,53045960500,clean
A10000_01191,53063012802,clean
A10000_01192,55071010200,clean
A10000_01193,06065043807,clean
A10000_01194,12095013900,clean
A10000_01195,09007560200,clean
A10000_01196,36061006400,clean
A10000_01197,38019950900,clean
A10000_01198,12095018100,clean
A10000_01199,46083010103,clean
A10000_01200,48085031625,clean
A10000_01201,48317950100,clean
A10000_01202,06111000701,clean
A10000_01203,12011100202,clean
A10000_01204,51087200128,clean
A10000_01205,12011010702,clean
A10000_01206,17099964000,clean
A10000_01207,06075013000,clean
A10000_01208,48113009101,clean
A10000_01209,37001021300,clean
A10000_01210,36075021603,clean
A10000_01211,08101002903,clean
A10000_01212,29186960400,clean
A10000_01213,47097050400,clean
A10000_01214,24005401506,clean
A10000_01215,42049010104,clean
A10000_01216,45045000700,clean
A10000_01217,39087051200,clean
A10000_01218,48085031309,clean
A10000_01219,19061000600,clean
A10000_01220,01079979400,clean
A10000_01221,51153900600,clean
A10000_01222,12085001302,clean
A10000_01223,01073005200,clean
A10000_01224,26099241000,clean
A10000_01225,48135002802,clean
A10000_01226,17043846003,clean
A10000_01227,17031828402,clean
A10000_01228,26065004301,clean
A10000_01229,06019001407,clean
A10000_01230,12115002302,clean
A10000_01231,08085966602,clean
A10000_01232,17089853500,clean
A10000_01233,17031242400,clean
A10000_01234,20023950200,clean
A10000_01235,47025970300,clean
A10000_01236,37149920303,clean
A10000_01237,04013071505,clean
A10000_01238,42017104100,clean
A10000_01239,01117030103,clean
A10000_01240,39049006821,clean
A10000_01241,26125142200,clean
A10000_01242,06085506103,clean
A10000_01243,48113017500,clean
A10000_01244,39139002400,clean
A10000_01245,18075963100,clean
A10000_01246,06023011100,clean
A10000_01247,51013101200,clean
A10000_01248,13089023602,clean
A10000_01249,17031828504,clean
A10000_01250,49049002102,clean
A10000_01251,55067960500,clean
A10000_01252,55007960200,clean
A10000_01253,45083020400,clean
A10000_01254,36047100400,clean
A10000_01255,45019003108,clean
A10000_01256,42107000900,clean
A10000_01257,55087012601,clean
A10000_01258,53029970800,clean
A10000_01259,06029001101,clean
A10000_01260,51107611009,clean
A10000_01261,04001970501,clean
A10000_01262,45081960201,clean
A10000_01263,37137950102,clean
A10000_01264,01015000400,clean
A10000_01265,36081112900,clean
A10000_01266,47009011603,clean
A10000_01267,29095006600,clean
A10000_01268,37021003102,clean
A10000_01269,53011041331,clean
A10000_01270,17167003902,clean
A10000_01271,32031003511,clean
A10000_01272,12086009035,clean
A10000_01273,13127000600,clean
A10000_01274,45079010308,clean
A10000_01275,17197883804,clean
A10000_01276,36119013103,clean
A10000_01277,36047056300,clean
A10000_01278,36059404500,clean
A10000_01279,06013355108,clean
A10000_01280,36059407501,clean
A10000_01281,06045011500,clean
A10000_01282,42041010201,clean
A10000_01283,37085071002,clean
A10000_01284,39049000500,clean
A10000_01285,32003005804,clean
A10000_01286,13157010102,clean
A10000_01287,48423001801,clean
A10000_01288,06037124104,clean
A10000_01289,42133010520,clean
A10000_01290,51059452802,clean
A10000_01291,20173005200,clean
A10000_01292,28117950200,clean
A10000_01293,37183052806,clean
A10000_01294,13253200300,clean
A10000_01295,37063001900,clean
A10000_01296,18081610606,clean
A10000_01297,48029181721,clean
A10000_01298,12057000700,clean
A10000_01299,37155961700,clean
A10000_01300,35001000712,clean
A10000_01301,12031000300,clean
A10000_01302,06013303205,clean
A10000_01303,21163970402,clean
A10000_01304,36119000900,clean
A10000_01305,36045061800,clean
A10000_01306,42019911200,clean
A10000_01307,17031243100,clean
A10000_01308,13051000300,clean
A10000_01309,37189920900,clean
A10000_01310,48113014123,clean
A10000_01311,12103027904,clean
A10000_01312,12105010701,clean
A10000_01313,54041967400,clean
A10000_01314,48375013000,clean
A10000_01315,17145030600,clean
A10000_01316,36047096200,clean
A10000_01317,24005403602,clean
A10000_01318,24031702602,clean
A10000_01319,26163555500,clean
A10000_01320,26125170300,clean
A10000_01321,12019031400,clean
A10000_01322,17031030706,clean
A10000_01323,24033803519,clean
A10000_01324,37155961200,clean
A10000_01325,39099814100,clean
A10000_01326,04013104205,clean
A10000_01327,36061023502,clean
A10000_01328,19155031602,clean
A10000_01329,06041130202,clean
A10000_01330,48355002200,clean
A10000_01331,39049000600,clean
A10000_01332,12131950602,clean
A10000_01333,47103975500,clean
A10000_01334,12086004303,clean
A10000_01335,37091950401,clean
A10000_01336,33013037000,clean
A10000_01337,15007040400,clean
A10000_01338,39003012700,clean
A10000_01339,51770001800,clean
A10000_01340,48187210300,clean
A10000_01341,04013422209,clean
A10000_01342,48201340800,clean
A10000_01343,34013012500,clean
A10000_01344,36039080600,clean
A10000_01345,48439121611,clean
A10000_01346,29183311907,clean
A10000_01347,36079010200,clean
A10000_01348,49049010407,clean
A10000_01349,11001009803,clean
A10000_01350,48439121904,clean
A10000_01351,17177000900,clean
A10000_01352,19113010700,clean
A10000_01353,41051003603,clean
A10000_01354,01005950900,clean
A10000_01355,18039000600,clean
A10000_01356,39167021300,clean
A10000_01357,18089021300,clean
A10000_01358,51087201003,clean
A10000_01359,49041975300,clean
A10000_01360,04013422104,clean
A10000_01361,47093006001,clean
A10000_01362,13185010101,clean
A10000_01363,26163572100,clean
A10000_01364,48439105007,clean
A10000_01365,01087231700,clean
A10000_01366,40087400101,clean
A10000_01367,37147001700,clean
A10000_01368,19057000400,clean
A10000_01369,41051009702,clean
A10000_01370,08041006100,clean
A10000_01371,22095070800,clean
A10000_01372,34023006001,clean
A10000_01373,42091201607,clean
A10000_01374,21103090400,clean
A10000_01375,37039930100,clean
A10000_01376,04013810200,clean
A10000_01377,42029307300,clean
A10000_01378,01073010002,clean
A10000_01379,53033026002,clean
A10000_01380,48403950300,clean
A10000_01381,34029720103,clean
A10000_01382,24003701300,clean
A10000_01383,37067003107,clean
A10000_01384,21039960100,clean
A10000_01385,25023530300,clean
A10000_01386,15001021005,clean
A10000_01387,36047023300,clean
A10000_01388,01073012911,clean
A10000_01389,36065024900,clean
A10000_01390,42029304406,clean
A10000_01391,11001009603,clean
A10000_01392,34027041500,clean
A10000_01393,06037123510,clean
A10000_01394,26163577200,clean
A10000_01395,37155960102,clean
A10000_01396,34015502001,clean
A10000_01397,20209043600,clean
A10000_01398,06065046402,clean
A10000_01399,18119955900,clean
A10000_01400,13135050109,clean
A10000_01401,47125100601,clean
A10000_01402,32003004714,clean
A10000_01403,06001437500,clean
A10000_01404,42091206102,clean
A10000_01405,27091790600,clean
A10000_01406,48215022004,clean
A10000_01407,10005050703,clean
A10000_01408,06071009107,clean
A10000_01409,12011020311,clean
A10000_01410,32003006201,clean
A10000_01411,12086015300,clean
A10000_01412,42003290400,clean
A10000_01413,06087122201,clean
A10000_01414,48113007202,clean
A10000_01415,27047180500,clean
A10000_01416,06037127606,clean
A10000_01417,37081016102,clean
A10000_01418,26091062400,clean
A10000_01419,51069050100,clean
A10000_01420,06067005404,clean
A10000_01421,41067032107,clean
A10000_01422,39003013600,clean
A10000_01423,36029015504,clean
A10000_01424,24033806900,clean
A10000_01425,04013104221,clean
A10000_01426,17043844002,clean
A10000_01427,19193000200,clean
A10000_01428,18005011200,clean
A10000_01429,04019004635,clean
A10000_01430,13063040416,clean
A10000_01431,48201450400,clean
A10000_01432,42029302705,clean
A10000_01433,42091200707,clean
A10000_01434,13121009404,clean
A10000_01435,06013355116,clean
A10000_01436,55103970300,clean
A10000_01437,56025001200,clean
A10000_01438,26065004901,clean
A10000_01439,47043060601,clean
A10000_01440,36059413200,clean
A10000_01441,24033803001,clean
A10000_01442,29095014904,clean
A10000_01443,53077940002,clean
A10000_01444,54029021400,clean
A10000_01445,42019911000,clean
A10000_01446,26163512100,clean
A10000_01447,12105011203,clean
A10000_01448,29223690200,clean
A10000_01449,25021419100,clean
A10000_01450,47093004615,clean
A10000_01451,01073003700,clean
